# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9
137.000000,33.000000,15.000000,14.000000,29.000000,4.000000,3.000000,24.000002,25.000002,64.000000
33.000000,15.000000,14.000000,29.000000,4.000000,3.000000,24.000002,25.000002,64.000000,5.999996
15.000000,14.000000,29.000000,4.000000,3.000000,24.000002,25.000002,64.000000,5.999996,5.999996
14.000000,29.000000,4.000000,3.000000,24.000002,25.000002,64.000000,5.999996,5.999996,207.000000
29.000000,4.000000,3.000000,24.000002,25.000002,64.000000,5.999996,5.999996,207.000000,179.000000
4.000000,3.000000,24.000002,25.000002,64.000000,5.999996,5.999996,207.000000,179.000000,126.000000
3.000000,24.000002,25.000002,64.000000,5.999996,5.999996,207.000000,179.000000,126.000000,15.000000
24.000002,25.000002,64.000000,5.999996,5.999996,207.000000,179.000000,126.000000,15.000000,97.000000
25.000000,64.000000,5.999996,5.999996,207.000000,179.000000,126.000000,15.000000,97.000000,47.000000
64.000000,5.999996,5.999996,207.000000,179.000000,126.000000,15.000000,97.000000,47.000000,29.000000
5.999996,5.999996,207.000000,179.000000,126.000000,15.000000,97.000000,47.000000,29.000000,147.000000
6.000000,207.000000,179.000000,126.000000,15.000000,97.000000,47.000000,29.000000,147.000000,50.000000
207.000000,179.000000,126.000000,15.000000,97.000000,47.000000,29.000000,147.000000,50.000000,14.000000
179.000000,126.000000,15.000000,97.000000,47.000000,29.000000,147.000000,50.000000,14.000000,12.000000
126.000000,15.000000,97.000000,47.000000,29.000000,147.000000,50.000000,14.000000,12.000000,14.000001
15.000000,97.000000,47.000000,29.000000,147.000000,50.000000,14.000000,12.000000,14.000001,39.000000
97.000000,47.000000,29.000000,147.000000,50.000000,14.000000,12.000000,14.000001,39.000000,2.000000
47.000000,29.000000,147.000000,50.000000,14.000000,12.000000,14.000001,39.000000,2.000000,34.000000
29.000000,147.000000,50.000000,14.000000,12.000000,14.000001,39.000000,2.000000,34.000000,63.000000
147.000000,50.000000,14.000000,12.000000,14.000001,39.000000,2.000000,34.000000,63.000000,11.000000
50.000000,14.000000,12.000000,14.000001,39.000000,2.000000,34.000000,63.000000,11.000000,8.000000
14.000000,12.000000,14.000001,39.000000,2.000000,34.000000,63.000000,11.000000,8.000000,95.000000
12.000000,14.000001,39.000000,2.000000,34.000000,63.000000,11.000000,8.000000,95.000000,62.000000
14.000001,39.000000,2.000000,34.000000,63.000000,11.000000,8.000000,95.000000,62.000000,112.000000
39.000000,2.000000,34.000000,63.000000,11.000000,8.000000,95.000000,62.000000,112.000000,48.999996
2.000000,34.000000,63.000000,11.000000,8.000000,95.000000,62.000000,112.000000,48.999996,1.999996
34.000000,63.000000,11.000000,8.000000,95.000000,62.000000,112.000000,48.999996,1.999996,9.999994
63.000000,11.000000,8.000000,95.000000,62.000000,112.000000,48.999996,1.999996,9.999994,29.999994
11.000000,8.000000,95.000000,62.000000,112.000000,48.999996,1.999996,9.999994,29.999994,28.999994
8.000000,95.000000,62.000000,112.000000,48.999996,1.999996,9.999994,29.999994,28.999994,6.999994
95.000000,62.000000,112.000000,48.999996,1.999996,9.999994,29.999994,28.999994,6.999994,8.999995
62.000000,112.000000,48.999996,1.999996,9.999994,29.999994,28.999994,6.999994,8.999995,2.999995
112.000000,48.999996,1.999996,9.999994,29.999994,28.999994,6.999994,8.999995,2.999995,9.999996
48.999996,1.999996,9.999994,29.999994,28.999994,6.999994,8.999995,2.999995,9.999996,50.999996
2.000000,9.999998,29.999998,28.999998,6.999998,8.999999,2.999999,10.000000,51.000000,74.000000
9.999998,29.999998,28.999998,6.999998,8.999999,2.999999,10.000000,51.000000,74.000000,115.000000
30.000000,29.000000,7.000000,9.000001,3.000000,10.000002,51.000000,74.000000,115.000000,80.000000
29.000000,7.000000,9.000001,3.000000,10.000002,51.000000,74.000000,115.000000,80.000000,13.000000
7.000000,9.000001,3.000000,10.000002,51.000000,74.000000,115.000000,80.000000,13.000000,17.000000
9.000001,3.000000,10.000002,51.000000,74.000000,115.000000,80.000000,13.000000,17.000000,14.000000
3.000000,10.000000,51.000000,74.000000,115.000000,80.000000,13.000000,17.000000,14.000000,39.000000
10.000001,51.000000,74.000000,115.000000,80.000000,13.000000,17.000000,14.000000,39.000000,23.000000
51.000000,74.000000,115.000000,80.000000,13.000000,17.000000,14.000000,39.000000,23.000000,172.000000
74.000000,115.000000,80.000000,13.000000,17.000000,14.000000,39.000000,23.000000,172.000000,59.000008
115.000000,80.000000,13.000000,17.000000,14.000000,39.000000,23.000000,172.000000,59.000008,3.000008
80.000000,13.000000,17.000000,14.000000,39.000000,23.000000,172.000000,59.000008,3.000008,115.000008
13.000000,17.000000,14.000000,39.000000,23.000000,172.000000,59.000008,3.000008,115.000008,74.000008
17.000000,14.000000,39.000000,23.000000,172.000000,59.000008,3.000008,115.000008,74.000008,2.000008
14.000000,39.000000,23.000000,172.000000,59.000008,3.000008,115.000008,74.000008,2.000008,22.000008
39.000000,23.000000,172.000000,59.000008,3.000008,115.000008,74.000008,2.000008,22.000008,8.000008
23.000000,172.000000,59.000008,3.000008,115.000008,74.000008,2.000008,22.000008,8.000008,78.000008
172.000000,59.000008,3.000008,115.000008,74.000008,2.000008,22.000008,8.000008,78.000008,8.000008
59.000008,3.000008,115.000008,74.000008,2.000008,22.000008,8.000008,78.000008,8.000008,1.000007
3.000000,115.000000,74.000000,2.000000,22.000000,8.000000,78.000000,8.000000,0.999999,49.000004
115.000000,74.000000,2.000000,22.000000,8.000000,78.000000,8.000000,0.999999,49.000004,11.000004
74.000000,2.000000,22.000000,8.000000,78.000000,8.000000,0.999999,49.000004,11.000004,157.000000
2.000000,22.000000,8.000000,78.000000,8.000000,0.999999,49.000004,11.000004,157.000000,43.000000
22.000000,8.000000,78.000000,8.000000,0.999999,49.000004,11.000004,157.000000,43.000000,71.000000
8.000000,78.000000,8.000000,0.999999,49.000004,11.000004,157.000000,43.000000,71.000000,31.000000
78.000000,8.000000,0.999999,49.000004,11.000004,157.000000,43.000000,71.000000,31.000000,32.000000
8.000000,0.999999,49.000004,11.000004,157.000000,43.000000,71.000000,31.000000,32.000000,7.999998
0.999999,49.000004,11.000004,157.000000,43.000000,71.000000,31.000000,32.000000,7.999998,24.999998
49.000004,11.000004,157.000000,43.000000,71.000000,31.000000,32.000000,7.999998,24.999998,67.999992
11.000000,157.000000,43.000000,71.000000,31.000000,32.000000,7.999998,24.999998,67.999992,100.999985
157.000000,43.000000,71.000000,31.000000,32.000000,7.999998,24.999998,67.999992,100.999985,54.999985
43.000000,71.000000,31.000000,32.000000,7.999998,24.999998,67.999992,100.999985,54.999985,181.999985
71.000000,31.000000,32.000000,7.999998,24.999998,67.999992,100.999985,54.999985,181.999985,63.999985
31.000000,32.000000,7.999998,24.999998,67.999992,100.999985,54.999985,181.999985,63.999985,12.999985
32.000000,7.999998,24.999998,67.999992,100.999985,54.999985,181.999985,63.999985,12.999985,58.999985
7.999998,24.999998,67.999992,100.999985,54.999985,181.999985,63.999985,12.999985,58.999985,86.999985
25.000000,68.000000,101.000000,55.000000,182.000000,64.000000,13.000000,59.000000,87.000000,11.000000
68.000000,101.000000,55.000000,182.000000,64.000000,13.000000,59.000000,87.000000,11.000000,26.000000
101.000000,55.000000,182.000000,64.000000,13.000000,59.000000,87.000000,11.000000,26.000000,21.000000
55.000000,182.000000,64.000000,13.000000,59.000000,87.000000,11.000000,26.000000,21.000000,101.000000
182.000000,64.000000,13.000000,59.000000,87.000000,11.000000,26.000000,21.000000,101.000000,14.000000
64.000000,13.000000,59.000000,87.000000,11.000000,26.000000,21.000000,101.000000,14.000000,183.000000
13.000000,59.000000,87.000000,11.000000,26.000000,21.000000,101.000000,14.000000,183.000000,42.000000
59.000000,87.000000,11.000000,26.000000,21.000000,101.000000,14.000000,183.000000,42.000000,6.000000
87.000000,11.000000,26.000000,21.000000,101.000000,14.000000,183.000000,42.000000,6.000000,26.000000
11.000000,26.000000,21.000000,101.000000,14.000000,183.000000,42.000000,6.000000,26.000000,125.000000
26.000000,21.000000,101.000000,14.000000,183.000000,42.000000,6.000000,26.000000,125.000000,49.000000
21.000000,101.000000,14.000000,183.000000,42.000000,6.000000,26.000000,125.000000,49.000000,87.000000
101.000000,14.000000,183.000000,42.000000,6.000000,26.000000,125.000000,49.000000,87.000000,41.000000
14.000000,183.000000,42.000000,6.000000,26.000000,125.000000,49.000000,87.000000,41.000000,35.000000
183.000000,42.000000,6.000000,26.000000,125.000000,49.000000,87.000000,41.000000,35.000000,70.000000
42.000000,6.000000,26.000000,125.000000,49.000000,87.000000,41.000000,35.000000,70.000000,15.000000
6.000000,26.000000,125.000000,49.000000,87.000000,41.000000,35.000000,70.000000,15.000000,21.000000
26.000000,125.000000,49.000000,87.000000,41.000000,35.000000,70.000000,15.000000,21.000000,92.000000
125.000000,49.000000,87.000000,41.000000,35.000000,70.000000,15.000000,21.000000,92.000000,120.000000
49.000000,87.000000,41.000000,35.000000,70.000000,15.000000,21.000000,92.000000,120.000000,80.000000
87.000000,41.000000,35.000000,70.000000,15.000000,21.000000,92.000000,120.000000,80.000000,13.000000
41.000000,35.000000,70.000000,15.000000,21.000000,92.000000,120.000000,80.000000,13.000000,5.999999
35.000000,70.000000,15.000000,21.000000,92.000000,120.000000,80.000000,13.000000,5.999999,4.999999
70.000000,15.000000,21.000000,92.000000,120.000000,80.000000,13.000000,5.999999,4.999999,2.999999
15.000000,21.000000,92.000000,120.000000,80.000000,13.000000,5.999999,4.999999,2.999999,242.000015
21.000000,92.000000,120.000000,80.000000,13.000000,5.999999,4.999999,2.999999,242.000015,49.000015
92.000000,120.000000,80.000000,13.000000,5.999999,4.999999,2.999999,242.000015,49.000015,4.000015
120.000000,80.000000,13.000000,5.999999,4.999999,2.999999,242.000015,49.000015,4.000015,93.000023
80.000000,13.000000,5.999999,4.999999,2.999999,242.000015,49.000015,4.000015,93.000023,35.000019
13.000000,5.999999,4.999999,2.999999,242.000015,49.000015,4.000015,93.000023,35.000019,10.000019
5.999999,4.999999,2.999999,242.000015,49.000015,4.000015,93.000023,35.000019,10.000019,56.000019
5.000000,3.000000,242.000015,49.000015,4.000015,93.000023,35.000019,10.000019,56.000019,118.000023
3.000000,242.000015,49.000015,4.000015,93.000023,35.000019,10.000019,56.000019,118.000023,40.000023
242.000015,49.000015,4.000015,93.000023,35.000019,10.000019,56.000019,118.000023,40.000023,61.000023
49.000000,4.000000,93.000008,35.000004,10.000004,56.000004,118.000008,40.000008,61.000008,33.000008
4.000000,93.000008,35.000004,10.000004,56.000004,118.000008,40.000008,61.000008,33.000008,17.000008
93.000008,35.000004,10.000004,56.000004,118.000008,40.000008,61.000008,33.000008,17.000008,103.000000
34.999996,9.999996,55.999996,118.000000,40.000000,61.000000,33.000000,17.000000,102.999992,63.999992
10.000000,56.000000,118.000000,40.000000,61.000000,33.000000,17.000000,102.999992,63.999992,45.999992
56.000000,118.000000,40.000000,61.000000,33.000000,17.000000,102.999992,63.999992,45.999992,8.999992
118.000000,40.000000,61.000000,33.000000,17.000000,102.999992,63.999992,45.999992,8.999992,115.999992
40.000000,61.000000,33.000000,17.000000,102.999992,63.999992,45.999992,8.999992,115.999992,4.999992
61.000000,33.000000,17.000000,102.999992,63.999992,45.999992,8.999992,115.999992,4.999992,55.999992
33.000000,17.000000,102.999992,63.999992,45.999992,8.999992,115.999992,4.999992,55.999992,41.999992
17.000000,102.999992,63.999992,45.999992,8.999992,115.999992,4.999992,55.999992,41.999992,44.999992
102.999992,63.999992,45.999992,8.999992,115.999992,4.999992,55.999992,41.999992,44.999992,157.999985
64.000000,46.000000,9.000000,116.000000,5.000000,56.000000,42.000000,45.000000,158.000000,103.000000
46.000000,9.000000,116.000000,5.000000,56.000000,42.000000,45.000000,158.000000,103.000000,147.000000
9.000000,116.000000,5.000000,56.000000,42.000000,45.000000,158.000000,103.000000,147.000000,76.000000
116.000000,5.000000,56.000000,42.000000,45.000000,158.000000,103.000000,147.000000,76.000000,82.000000
5.000000,56.000000,42.000000,45.000000,158.000000,103.000000,147.000000,76.000000,82.000000,171.000000
56.000000,42.000000,45.000000,158.000000,103.000000,147.000000,76.000000,82.000000,171.000000,44.999992
42.000000,45.000000,158.000000,103.000000,147.000000,76.000000,82.000000,171.000000,44.999992,146.000000
45.000000,158.000000,103.000000,147.000000,76.000000,82.000000,171.000000,44.999992,146.000000,36.000000
158.000000,103.000000,147.000000,76.000000,82.000000,171.000000,44.999992,146.000000,36.000000,85.000000
103.000000,147.000000,76.000000,82.000000,171.000000,44.999992,146.000000,36.000000,85.000000,15.000000
147.000000,76.000000,82.000000,171.000000,44.999992,146.000000,36.000000,85.000000,15.000000,71.000000
76.000000,82.000000,171.000000,44.999992,146.000000,36.000000,85.000000,15.000000,71.000000,244.000000
82.000000,171.000000,44.999992,146.000000,36.000000,85.000000,15.000000,71.000000,244.000000,90.000000
171.000000,44.999992,146.000000,36.000000,85.000000,15.000000,71.000000,244.000000,90.000000,115.000000
44.999992,146.000000,36.000000,85.000000,15.000000,71.000000,244.000000,90.000000,115.000000,195.000000
146.000000,36.000000,85.000000,15.000000,71.000000,244.000000,90.000000,115.000000,195.000000,154.000000
36.000000,85.000000,15.000000,71.000000,244.000000,90.000000,115.000000,195.000000,154.000000,246.000000
85.000000,15.000000,71.000000,244.000000,90.000000,115.000000,195.000000,154.000000,246.000000,70.000000
15.000000,71.000000,244.000000,90.000000,115.000000,195.000000,154.000000,246.000000,70.000000,16.999996
71.000000,244.000000,90.000000,115.000000,195.000000,154.000000,246.000000,70.000000,16.999996,102.000000
244.000000,90.000000,115.000000,195.000000,154.000000,246.000000,70.000000,16.999996,102.000000,7.000000
90.000000,115.000000,195.000000,154.000000,246.000000,70.000000,16.999996,102.000000,7.000000,148.000000
115.000000,195.000000,154.000000,246.000000,70.000000,16.999996,102.000000,7.000000,148.000000,163.000000
195.000000,154.000000,246.000000,70.000000,16.999996,102.000000,7.000000,148.000000,163.000000,141.000000
154.000000,246.000000,70.000000,16.999996,102.000000,7.000000,148.000000,163.000000,141.000000,2.000000
246.000000,70.000000,16.999996,102.000000,7.000000,148.000000,163.000000,141.000000,2.000000,31.000002
70.000000,16.999996,102.000000,7.000000,148.000000,163.000000,141.000000,2.000000,31.000002,3.000002
16.999996,102.000000,7.000000,148.000000,163.000000,141.000000,2.000000,31.000002,3.000002,120.000000
102.000000,7.000000,148.000000,163.000000,141.000000,2.000000,31.000002,3.000002,120.000000,54.000000
7.000000,148.000000,163.000000,141.000000,2.000000,31.000002,3.000002,120.000000,54.000000,55.000000
148.000000,163.000000,141.000000,2.000000,31.000002,3.000002,120.000000,54.000000,55.000000,14.000000
163.000000,141.000000,2.000000,31.000002,3.000002,120.000000,54.000000,55.000000,14.000000,235.000000
141.000000,2.000000,31.000002,3.000002,120.000000,54.000000,55.000000,14.000000,235.000000,138.000000
2.000000,31.000002,3.000002,120.000000,54.000000,55.000000,14.000000,235.000000,138.000000,96.000000
31.000002,3.000002,120.000000,54.000000,55.000000,14.000000,235.000000,138.000000,96.000000,6.000000
3.000000,120.000000,54.000000,55.000000,14.000000,235.000000,138.000000,96.000000,6.000000,90.000000
120.000000,54.000000,55.000000,14.000000,235.000000,138.000000,96.000000,6.000000,90.000000,91.000000
54.000000,55.000000,14.000000,235.000000,138.000000,96.000000,6.000000,90.000000,91.000000,83.000000
55.000000,14.000000,235.000000,138.000000,96.000000,6.000000,90.000000,91.000000,83.000000,93.000000
14.000000,235.000000,138.000000,96.000000,6.000000,90.000000,91.000000,83.000000,93.000000,92.000000
235.000000,138.000000,96.000000,6.000000,90.000000,91.000000,83.000000,93.000000,92.000000,264.000000
138.000000,96.000000,6.000000,90.000000,91.000000,83.000000,93.000000,92.000000,264.000000,143.000000
96.000000,6.000000,90.000000,91.000000,83.000000,93.000000,92.000000,264.000000,143.000000,101.000000
6.000000,90.000000,91.000000,83.000000,93.000000,92.000000,264.000000,143.000000,101.000000,79.000000
90.000000,91.000000,83.000000,93.000000,92.000000,264.000000,143.000000,101.000000,79.000000,113.000000
91.000000,83.000000,93.000000,92.000000,264.000000,143.000000,101.000000,79.000000,113.000000,76.000000
83.000000,93.000000,92.000000,264.000000,143.000000,101.000000,79.000000,113.000000,76.000000,114.000000
93.000000,92.000000,264.000000,143.000000,101.000000,79.000000,113.000000,76.000000,114.000000,47.000000
92.000000,264.000000,143.000000,101.000000,79.000000,113.000000,76.000000,114.000000,47.000000,97.000000
264.000000,143.000000,101.000000,79.000000,113.000000,76.000000,114.000000,47.000000,97.000000,52.000000
143.000000,101.000000,79.000000,113.000000,76.000000,114.000000,47.000000,97.000000,52.000000,40.000000
101.000000,79.000000,113.000000,76.000000,114.000000,47.000000,97.000000,52.000000,40.000000,73.000000
79.000000,113.000000,76.000000,114.000000,47.000000,97.000000,52.000000,40.000000,73.000000,52.000000
113.000000,76.000000,114.000000,47.000000,97.000000,52.000000,40.000000,73.000000,52.000000,112.000000
76.000000,114.000000,47.000000,97.000000,52.000000,40.000000,73.000000,52.000000,112.000000,170.000000
114.000000,47.000000,97.000000,52.000000,40.000000,73.000000,52.000000,112.000000,170.000000,39.000000
47.000000,97.000000,52.000000,40.000000,73.000000,52.000000,112.000000,170.000000,39.000000,55.000000
97.000000,52.000000,40.000000,73.000000,52.000000,112.000000,170.000000,39.000000,55.000000,195.000000
52.000000,40.000000,73.000000,52.000000,112.000000,170.000000,39.000000,55.000000,195.000000,194.000000
40.000000,73.000000,52.000000,112.000000,170.000000,39.000000,55.000000,195.000000,194.000000,64.000000
73.000000,52.000000,112.000000,170.000000,39.000000,55.000000,195.000000,194.000000,64.000000,71.000000
52.000000,112.000000,170.000000,39.000000,55.000000,195.000000,194.000000,64.000000,71.000000,31.000000
112.000000,170.000000,39.000000,55.000000,195.000000,194.000000,64.000000,71.000000,31.000000,29.000000
170.000000,39.000000,55.000000,195.000000,194.000000,64.000000,71.000000,31.000000,29.000000,127.000000
39.000000,55.000000,195.000000,194.000000,64.000000,71.000000,31.000000,29.000000,127.000000,118.000000
55.000000,195.000000,194.000000,64.000000,71.000000,31.000000,29.000000,127.000000,118.000000,38.000000
195.000000,194.000000,64.000000,71.000000,31.000000,29.000000,127.000000,118.000000,38.000000,116.000000
194.000000,64.000000,71.000000,31.000000,29.000000,127.000000,118.000000,38.000000,116.000000,105.000000
64.000000,71.000000,31.000000,29.000000,127.000000,118.000000,38.000000,116.000000,105.000000,51.000000
71.000000,31.000000,29.000000,127.000000,118.000000,38.000000,116.000000,105.000000,51.000000,109.000000
31.000000,29.000000,127.000000,118.000000,38.000000,116.000000,105.000000,51.000000,109.000000,58.000000
29.000000,127.000000,118.000000,38.000000,116.000000,105.000000,51.000000,109.000000,58.000000,145.000000
127.000000,118.000000,38.000000,116.000000,105.000000,51.000000,109.000000,58.000000,145.000000,87.000000
118.000000,38.000000,116.000000,105.000000,51.000000,109.000000,58.000000,145.000000,87.000000,54.000000
38.000000,116.000000,105.000000,51.000000,109.000000,58.000000,145.000000,87.000000,54.000000,39.000000
116.000000,105.000000,51.000000,109.000000,58.000000,145.000000,87.000000,54.000000,39.000000,268.000000
105.000000,51.000000,109.000000,58.000000,145.000000,87.000000,54.000000,39.000000,268.000000,71.000000
51.000000,109.000000,58.000000,145.000000,87.000000,54.000000,39.000000,268.000000,71.000000,169.000000
109.000000,58.000000,145.000000,87.000000,54.000000,39.000000,268.000000,71.000000,169.000000,108.000000
58.000000,145.000000,87.000000,54.000000,39.000000,268.000000,71.000000,169.000000,108.000000,262.000000
145.000000,87.000000,54.000000,39.000000,268.000000,71.000000,169.000000,108.000000,262.000000,369.000000
87.000000,54.000000,39.000000,268.000000,71.000000,169.000000,108.000000,262.000000,369.000000,281.000000
54.000000,39.000000,268.000000,71.000000,169.000000,108.000000,262.000000,369.000000,281.000000,123.000000
39.000000,268.000000,71.000000,169.000000,108.000000,262.000000,369.000000,281.000000,123.000000,167.000000
268.000000,71.000000,169.000000,108.000000,262.000000,369.000000,281.000000,123.000000,167.000000,55.000000
71.000000,169.000000,108.000000,262.000000,369.000000,281.000000,123.000000,167.000000,55.000000,194.000000
169.000000,108.000000,262.000000,369.000000,281.000000,123.000000,167.000000,55.000000,194.000000,30.000000
108.000000,262.000000,369.000000,281.000000,123.000000,167.000000,55.000000,194.000000,30.000000,111.000000
262.000000,369.000000,281.000000,123.000000,167.000000,55.000000,194.000000,30.000000,111.000000,43.000000
369.000000,281.000000,123.000000,167.000000,55.000000,194.000000,30.000000,111.000000,43.000000,125.000000
281.000000,123.000000,167.000000,55.000000,194.000000,30.000000,111.000000,43.000000,125.000000,22.000008
123.000000,167.000000,55.000000,194.000000,30.000000,111.000000,43.000000,125.000000,22.000008,89.000008
167.000000,55.000000,194.000000,30.000000,111.000000,43.000000,125.000000,22.000008,89.000008,27.000008
55.000000,194.000000,30.000000,111.000000,43.000000,125.000000,22.000008,89.000008,27.000008,100.000008
194.000000,30.000000,111.000000,43.000000,125.000000,22.000008,89.000008,27.000008,100.000008,139.000000
30.000000,111.000000,43.000000,125.000000,22.000008,89.000008,27.000008,100.000008,139.000000,228.000000
111.000000,43.000000,125.000000,22.000008,89.000008,27.000008,100.000008,139.000000,228.000000,59.000000
43.000000,125.000000,22.000008,89.000008,27.000008,100.000008,139.000000,228.000000,59.000000,41.000000
125.000000,22.000008,89.000008,27.000008,100.000008,139.000000,228.000000,59.000000,41.000000,91.000000
22.000008,89.000008,27.000008,100.000008,139.000000,228.000000,59.000000,41.000000,91.000000,64.000000
89.000000,27.000000,100.000000,139.000000,228.000000,59.000000,41.000000,91.000000,64.000000,85.000000
27.000000,100.000000,139.000000,228.000000,59.000000,41.000000,91.000000,64.000000,85.000000,16.000000
100.000000,139.000000,228.000000,59.000000,41.000000,91.000000,64.000000,85.000000,16.000000,77.000000
139.000000,228.000000,59.000000,41.000000,91.000000,64.000000,85.000000,16.000000,77.000000,143.000000
228.000000,59.000000,41.000000,91.000000,64.000000,85.000000,16.000000,77.000000,143.000000,50.000000
59.000000,41.000000,91.000000,64.000000,85.000000,16.000000,77.000000,143.000000,50.000000,36.000000
