# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9
23340.000000,24046.000000,22726.000000,20819.000000,19149.000000,16406.000000,13399.000000,10273.000000,7723.000000,5860.000000
24046.000000,22726.000000,20819.000000,19149.000000,16406.000000,13399.000000,10273.000000,7723.000000,5860.000000,4664.000000
22726.000000,20819.000000,19149.000000,16406.000000,13399.000000,10273.000000,7723.000000,5860.000000,4664.000000,3875.000000
20819.000000,19149.000000,16406.000000,13399.000000,10273.000000,7723.000000,5860.000000,4664.000000,3875.000000,3057.000000
19149.000000,16406.000000,13399.000000,10273.000000,7723.000000,5860.000000,4664.000000,3875.000000,3057.000000,2675.000000
16406.000000,13399.000000,10273.000000,7723.000000,5860.000000,4664.000000,3875.000000,3057.000000,2675.000000,2803.000000
13399.000000,10273.000000,7723.000000,5860.000000,4664.000000,3875.000000,3057.000000,2675.000000,2803.000000,2364.000000
10273.000000,7723.000000,5860.000000,4664.000000,3875.000000,3057.000000,2675.000000,2803.000000,2364.000000,2602.000000
7723.000000,5860.000000,4664.000000,3875.000000,3057.000000,2675.000000,2803.000000,2364.000000,2602.000000,4488.000000
5860.000000,4664.000000,3875.000000,3057.000000,2675.000000,2803.000000,2364.000000,2602.000000,4488.000000,6944.000000
4664.000000,3875.000000,3057.000000,2675.000000,2803.000000,2364.000000,2602.000000,4488.000000,6944.000000,11761.000000
3875.000000,3057.000000,2675.000000,2803.000000,2364.000000,2602.000000,4488.000000,6944.000000,11761.000000,14631.000000
3057.000000,2675.000000,2803.000000,2364.000000,2602.000000,4488.000000,6944.000000,11761.000000,14631.000000,17455.000000
2675.000000,2803.000000,2364.000000,2602.000000,4488.000000,6944.000000,11761.000000,14631.000000,17455.000000,19107.000000
2803.000000,2364.000000,2602.000000,4488.000000,6944.000000,11761.000000,14631.000000,17455.000000,19107.000000,19737.000000
2364.000000,2602.000000,4488.000000,6944.000000,11761.000000,14631.000000,17455.000000,19107.000000,19737.000000,18707.000000
2602.000000,4488.000000,6944.000000,11761.000000,14631.000000,17455.000000,19107.000000,19737.000000,18707.000000,18466.000000
4488.000000,6944.000000,11761.000000,14631.000000,17455.000000,19107.000000,19737.000000,18707.000000,18466.000000,16630.000000
6944.000000,11761.000000,14631.000000,17455.000000,19107.000000,19737.000000,18707.000000,18466.000000,16630.000000,17291.000000
11761.000000,14631.000000,17455.000000,19107.000000,19737.000000,18707.000000,18466.000000,16630.000000,17291.000000,15977.000000
14631.000000,17455.000000,19107.000000,19737.000000,18707.000000,18466.000000,16630.000000,17291.000000,15977.000000,17643.000000
17455.000000,19107.000000,19737.000000,18707.000000,18466.000000,16630.000000,17291.000000,15977.000000,17643.000000,17959.000000
19107.000000,19737.000000,18707.000000,18466.000000,16630.000000,17291.000000,15977.000000,17643.000000,17959.000000,17652.000000
19737.000000,18707.000000,18466.000000,16630.000000,17291.000000,15977.000000,17643.000000,17959.000000,17652.000000,17197.000000
18707.000000,18466.000000,16630.000000,17291.000000,15977.000000,17643.000000,17959.000000,17652.000000,17197.000000,17949.000000
18466.000000,16630.000000,17291.000000,15977.000000,17643.000000,17959.000000,17652.000000,17197.000000,17949.000000,17918.000000
16630.000000,17291.000000,15977.000000,17643.000000,17959.000000,17652.000000,17197.000000,17949.000000,17918.000000,17534.000000
17291.000000,15977.000000,17643.000000,17959.000000,17652.000000,17197.000000,17949.000000,17918.000000,17534.000000,17350.000000
15977.000000,17643.000000,17959.000000,17652.000000,17197.000000,17949.000000,17918.000000,17534.000000,17350.000000,16327.000000
17643.000000,17959.000000,17652.000000,17197.000000,17949.000000,17918.000000,17534.000000,17350.000000,16327.000000,14582.000000
17959.000000,17652.000000,17197.000000,17949.000000,17918.000000,17534.000000,17350.000000,16327.000000,14582.000000,13374.000000
17652.000000,17197.000000,17949.000000,17918.000000,17534.000000,17350.000000,16327.000000,14582.000000,13374.000000,16090.000000
17197.000000,17949.000000,17918.000000,17534.000000,17350.000000,16327.000000,14582.000000,13374.000000,16090.000000,18989.000000
17949.000000,17918.000000,17534.000000,17350.000000,16327.000000,14582.000000,13374.000000,16090.000000,18989.000000,21429.000000
17918.000000,17534.000000,17350.000000,16327.000000,14582.000000,13374.000000,16090.000000,18989.000000,21429.000000,23892.000000
17534.000000,17350.000000,16327.000000,14582.000000,13374.000000,16090.000000,18989.000000,21429.000000,23892.000000,24481.000000
17350.000000,16327.000000,14582.000000,13374.000000,16090.000000,18989.000000,21429.000000,23892.000000,24481.000000,24197.000000
16327.000000,14582.000000,13374.000000,16090.000000,18989.000000,21429.000000,23892.000000,24481.000000,24197.000000,23556.000000
14582.000000,13374.000000,16090.000000,18989.000000,21429.000000,23892.000000,24481.000000,24197.000000,23556.000000,23555.000000
13374.000000,16090.000000,18989.000000,21429.000000,23892.000000,24481.000000,24197.000000,23556.000000,23555.000000,24355.000000
16090.000000,18989.000000,21429.000000,23892.000000,24481.000000,24197.000000,23556.000000,23555.000000,24355.000000,24699.000000
18989.000000,21429.000000,23892.000000,24481.000000,24197.000000,23556.000000,23555.000000,24355.000000,24699.000000,23955.000000
21429.000000,23892.000000,24481.000000,24197.000000,23556.000000,23555.000000,24355.000000,24699.000000,23955.000000,22754.000000
23892.000000,24481.000000,24197.000000,23556.000000,23555.000000,24355.000000,24699.000000,23955.000000,22754.000000,21450.000000
24481.000000,24197.000000,23556.000000,23555.000000,24355.000000,24699.000000,23955.000000,22754.000000,21450.000000,18427.000000
24197.000000,23556.000000,23555.000000,24355.000000,24699.000000,23955.000000,22754.000000,21450.000000,18427.000000,15411.000000
23556.000000,23555.000000,24355.000000,24699.000000,23955.000000,22754.000000,21450.000000,18427.000000,15411.000000,11851.000000
23555.000000,24355.000000,24699.000000,23955.000000,22754.000000,21450.000000,18427.000000,15411.000000,11851.000000,9317.000000
24355.000000,24699.000000,23955.000000,22754.000000,21450.000000,18427.000000,15411.000000,11851.000000,9317.000000,6973.000000
24699.000000,23955.000000,22754.000000,21450.000000,18427.000000,15411.000000,11851.000000,9317.000000,6973.000000,5807.000000
23955.000000,22754.000000,21450.000000,18427.000000,15411.000000,11851.000000,9317.000000,6973.000000,5807.000000,4812.000000
22754.000000,21450.000000,18427.000000,15411.000000,11851.000000,9317.000000,6973.000000,5807.000000,4812.000000,3738.000000
21450.000000,18427.000000,15411.000000,11851.000000,9317.000000,6973.000000,5807.000000,4812.000000,3738.000000,3108.000000
18427.000000,15411.000000,11851.000000,9317.000000,6973.000000,5807.000000,4812.000000,3738.000000,3108.000000,3199.000000
15411.000000,11851.000000,9317.000000,6973.000000,5807.000000,4812.000000,3738.000000,3108.000000,3199.000000,2642.000000
11851.000000,9317.000000,6973.000000,5807.000000,4812.000000,3738.000000,3108.000000,3199.000000,2642.000000,2704.000000
9317.000000,6973.000000,5807.000000,4812.000000,3738.000000,3108.000000,3199.000000,2642.000000,2704.000000,4812.000000
6973.000000,5807.000000,4812.000000,3738.000000,3108.000000,3199.000000,2642.000000,2704.000000,4812.000000,6873.000000
5807.000000,4812.000000,3738.000000,3108.000000,3199.000000,2642.000000,2704.000000,4812.000000,6873.000000,11765.000000
4812.000000,3738.000000,3108.000000,3199.000000,2642.000000,2704.000000,4812.000000,6873.000000,11765.000000,13641.000000
3738.000000,3108.000000,3199.000000,2642.000000,2704.000000,4812.000000,6873.000000,11765.000000,13641.000000,17052.000000
3108.000000,3199.000000,2642.000000,2704.000000,4812.000000,6873.000000,11765.000000,13641.000000,17052.000000,18252.000000
3199.000000,2642.000000,2704.000000,4812.000000,6873.000000,11765.000000,13641.000000,17052.000000,18252.000000,19400.000000
2642.000000,2704.000000,4812.000000,6873.000000,11765.000000,13641.000000,17052.000000,18252.000000,19400.000000,18455.000000
2704.000000,4812.000000,6873.000000,11765.000000,13641.000000,17052.000000,18252.000000,19400.000000,18455.000000,18277.000000
4812.000000,6873.000000,11765.000000,13641.000000,17052.000000,18252.000000,19400.000000,18455.000000,18277.000000,16719.000000
6873.000000,11765.000000,13641.000000,17052.000000,18252.000000,19400.000000,18455.000000,18277.000000,16719.000000,16764.000000
11765.000000,13641.000000,17052.000000,18252.000000,19400.000000,18455.000000,18277.000000,16719.000000,16764.000000,16636.000000
13641.000000,17052.000000,18252.000000,19400.000000,18455.000000,18277.000000,16719.000000,16764.000000,16636.000000,18205.000000
17052.000000,18252.000000,19400.000000,18455.000000,18277.000000,16719.000000,16764.000000,16636.000000,18205.000000,18034.000000
18252.000000,19400.000000,18455.000000,18277.000000,16719.000000,16764.000000,16636.000000,18205.000000,18034.000000,17700.000000
19400.000000,18455.000000,18277.000000,16719.000000,16764.000000,16636.000000,18205.000000,18034.000000,17700.000000,16970.000000
18455.000000,18277.000000,16719.000000,16764.000000,16636.000000,18205.000000,18034.000000,17700.000000,16970.000000,17983.000000
18277.000000,16719.000000,16764.000000,16636.000000,18205.000000,18034.000000,17700.000000,16970.000000,17983.000000,18230.000000
16719.000000,16764.000000,16636.000000,18205.000000,18034.000000,17700.000000,16970.000000,17983.000000,18230.000000,18073.000000
16764.000000,16636.000000,18205.000000,18034.000000,17700.000000,16970.000000,17983.000000,18230.000000,18073.000000,17471.000000
16636.000000,18205.000000,18034.000000,17700.000000,16970.000000,17983.000000,18230.000000,18073.000000,17471.000000,15872.000000
18205.000000,18034.000000,17700.000000,16970.000000,17983.000000,18230.000000,18073.000000,17471.000000,15872.000000,13784.000000
18034.000000,17700.000000,16970.000000,17983.000000,18230.000000,18073.000000,17471.000000,15872.000000,13784.000000,13341.000000
17700.000000,16970.000000,17983.000000,18230.000000,18073.000000,17471.000000,15872.000000,13784.000000,13341.000000,15857.000000
16970.000000,17983.000000,18230.000000,18073.000000,17471.000000,15872.000000,13784.000000,13341.000000,15857.000000,18396.000000
17983.000000,18230.000000,18073.000000,17471.000000,15872.000000,13784.000000,13341.000000,15857.000000,18396.000000,21500.000000
18230.000000,18073.000000,17471.000000,15872.000000,13784.000000,13341.000000,15857.000000,18396.000000,21500.000000,23368.000000
18073.000000,17471.000000,15872.000000,13784.000000,13341.000000,15857.000000,18396.000000,21500.000000,23368.000000,24977.000000
17471.000000,15872.000000,13784.000000,13341.000000,15857.000000,18396.000000,21500.000000,23368.000000,24977.000000,24747.000000
15872.000000,13784.000000,13341.000000,15857.000000,18396.000000,21500.000000,23368.000000,24977.000000,24747.000000,23895.000000
13784.000000,13341.000000,15857.000000,18396.000000,21500.000000,23368.000000,24977.000000,24747.000000,23895.000000,24153.000000
13341.000000,15857.000000,18396.000000,21500.000000,23368.000000,24977.000000,24747.000000,23895.000000,24153.000000,24778.000000
15857.000000,18396.000000,21500.000000,23368.000000,24977.000000,24747.000000,23895.000000,24153.000000,24778.000000,24533.000000
18396.000000,21500.000000,23368.000000,24977.000000,24747.000000,23895.000000,24153.000000,24778.000000,24533.000000,24478.000000
21500.000000,23368.000000,24977.000000,24747.000000,23895.000000,24153.000000,24778.000000,24533.000000,24478.000000,24253.000000
23368.000000,24977.000000,24747.000000,23895.000000,24153.000000,24778.000000,24533.000000,24478.000000,24253.000000,23299.000000
24977.000000,24747.000000,23895.000000,24153.000000,24778.000000,24533.000000,24478.000000,24253.000000,23299.000000,22155.000000
24747.000000,23895.000000,24153.000000,24778.000000,24533.000000,24478.000000,24253.000000,23299.000000,22155.000000,19329.000000
23895.000000,24153.000000,24778.000000,24533.000000,24478.000000,24253.000000,23299.000000,22155.000000,19329.000000,15933.000000
24153.000000,24778.000000,24533.000000,24478.000000,24253.000000,23299.000000,22155.000000,19329.000000,15933.000000,13410.000000
24778.000000,24533.000000,24478.000000,24253.000000,23299.000000,22155.000000,19329.000000,15933.000000,13410.000000,10614.000000
24533.000000,24478.000000,24253.000000,23299.000000,22155.000000,19329.000000,15933.000000,13410.000000,10614.000000,8934.000000
24478.000000,24253.000000,23299.000000,22155.000000,19329.000000,15933.000000,13410.000000,10614.000000,8934.000000,7079.000000
24253.000000,23299.000000,22155.000000,19329.000000,15933.000000,13410.000000,10614.000000,8934.000000,7079.000000,5803.000000
23299.000000,22155.000000,19329.000000,15933.000000,13410.000000,10614.000000,8934.000000,7079.000000,5803.000000,4992.000000
22155.000000,19329.000000,15933.000000,13410.000000,10614.000000,8934.000000,7079.000000,5803.000000,4992.000000,4555.000000
19329.000000,15933.000000,13410.000000,10614.000000,8934.000000,7079.000000,5803.000000,4992.000000,4555.000000,3601.000000
15933.000000,13410.000000,10614.000000,8934.000000,7079.000000,5803.000000,4992.000000,4555.000000,3601.000000,3643.000000
13410.000000,10614.000000,8934.000000,7079.000000,5803.000000,4992.000000,4555.000000,3601.000000,3643.000000,4924.000000
10614.000000,8934.000000,7079.000000,5803.000000,4992.000000,4555.000000,3601.000000,3643.000000,4924.000000,6649.000000
8934.000000,7079.000000,5803.000000,4992.000000,4555.000000,3601.000000,3643.000000,4924.000000,6649.000000,10748.000000
7079.000000,5803.000000,4992.000000,4555.000000,3601.000000,3643.000000,4924.000000,6649.000000,10748.000000,12731.000000
5803.000000,4992.000000,4555.000000,3601.000000,3643.000000,4924.000000,6649.000000,10748.000000,12731.000000,15178.000000
4992.000000,4555.000000,3601.000000,3643.000000,4924.000000,6649.000000,10748.000000,12731.000000,15178.000000,16731.000000
4555.000000,3601.000000,3643.000000,4924.000000,6649.000000,10748.000000,12731.000000,15178.000000,16731.000000,18521.000000
3601.000000,3643.000000,4924.000000,6649.000000,10748.000000,12731.000000,15178.000000,16731.000000,18521.000000,17924.000000
3643.000000,4924.000000,6649.000000,10748.000000,12731.000000,15178.000000,16731.000000,18521.000000,17924.000000,17129.000000
4924.000000,6649.000000,10748.000000,12731.000000,15178.000000,16731.000000,18521.000000,17924.000000,17129.000000,15820.000000
6649.000000,10748.000000,12731.000000,15178.000000,16731.000000,18521.000000,17924.000000,17129.000000,15820.000000,16405.000000
10748.000000,12731.000000,15178.000000,16731.000000,18521.000000,17924.000000,17129.000000,15820.000000,16405.000000,15710.000000
12731.000000,15178.000000,16731.000000,18521.000000,17924.000000,17129.000000,15820.000000,16405.000000,15710.000000,16406.000000
15178.000000,16731.000000,18521.000000,17924.000000,17129.000000,15820.000000,16405.000000,15710.000000,16406.000000,17040.000000
16731.000000,18521.000000,17924.000000,17129.000000,15820.000000,16405.000000,15710.000000,16406.000000,17040.000000,16998.000000
18521.000000,17924.000000,17129.000000,15820.000000,16405.000000,15710.000000,16406.000000,17040.000000,16998.000000,16524.000000
17924.000000,17129.000000,15820.000000,16405.000000,15710.000000,16406.000000,17040.000000,16998.000000,16524.000000,17157.000000
17129.000000,15820.000000,16405.000000,15710.000000,16406.000000,17040.000000,16998.000000,16524.000000,17157.000000,17341.000000
15820.000000,16405.000000,15710.000000,16406.000000,17040.000000,16998.000000,16524.000000,17157.000000,17341.000000,17716.000000
16405.000000,15710.000000,16406.000000,17040.000000,16998.000000,16524.000000,17157.000000,17341.000000,17716.000000,17135.000000
15710.000000,16406.000000,17040.000000,16998.000000,16524.000000,17157.000000,17341.000000,17716.000000,17135.000000,15591.000000
16406.000000,17040.000000,16998.000000,16524.000000,17157.000000,17341.000000,17716.000000,17135.000000,15591.000000,13942.000000
17040.000000,16998.000000,16524.000000,17157.000000,17341.000000,17716.000000,17135.000000,15591.000000,13942.000000,13215.000000
16998.000000,16524.000000,17157.000000,17341.000000,17716.000000,17135.000000,15591.000000,13942.000000,13215.000000,16320.000000
16524.000000,17157.000000,17341.000000,17716.000000,17135.000000,15591.000000,13942.000000,13215.000000,16320.000000,19539.000000
17157.000000,17341.000000,17716.000000,17135.000000,15591.000000,13942.000000,13215.000000,16320.000000,19539.000000,21553.000000
17341.000000,17716.000000,17135.000000,15591.000000,13942.000000,13215.000000,16320.000000,19539.000000,21553.000000,23100.000000
17716.000000,17135.000000,15591.000000,13942.000000,13215.000000,16320.000000,19539.000000,21553.000000,23100.000000,24705.000000
17135.000000,15591.000000,13942.000000,13215.000000,16320.000000,19539.000000,21553.000000,23100.000000,24705.000000,23913.000000
15591.000000,13942.000000,13215.000000,16320.000000,19539.000000,21553.000000,23100.000000,24705.000000,23913.000000,22283.000000
13942.000000,13215.000000,16320.000000,19539.000000,21553.000000,23100.000000,24705.000000,23913.000000,22283.000000,22808.000000
13215.000000,16320.000000,19539.000000,21553.000000,23100.000000,24705.000000,23913.000000,22283.000000,22808.000000,22239.000000
16320.000000,19539.000000,21553.000000,23100.000000,24705.000000,23913.000000,22283.000000,22808.000000,22239.000000,21989.000000
19539.000000,21553.000000,23100.000000,24705.000000,23913.000000,22283.000000,22808.000000,22239.000000,21989.000000,22689.000000
21553.000000,23100.000000,24705.000000,23913.000000,22283.000000,22808.000000,22239.000000,21989.000000,22689.000000,23756.000000
23100.000000,24705.000000,23913.000000,22283.000000,22808.000000,22239.000000,21989.000000,22689.000000,23756.000000,24182.000000
24705.000000,23913.000000,22283.000000,22808.000000,22239.000000,21989.000000,22689.000000,23756.000000,24182.000000,24184.000000
23913.000000,22283.000000,22808.000000,22239.000000,21989.000000,22689.000000,23756.000000,24182.000000,24184.000000,23849.000000
22283.000000,22808.000000,22239.000000,21989.000000,22689.000000,23756.000000,24182.000000,24184.000000,23849.000000,22495.000000
22808.000000,22239.000000,21989.000000,22689.000000,23756.000000,24182.000000,24184.000000,23849.000000,22495.000000,20367.000000
22239.000000,21989.000000,22689.000000,23756.000000,24182.000000,24184.000000,23849.000000,22495.000000,20367.000000,18368.000000
21989.000000,22689.000000,23756.000000,24182.000000,24184.000000,23849.000000,22495.000000,20367.000000,18368.000000,17499.000000
22689.000000,23756.000000,24182.000000,24184.000000,23849.000000,22495.000000,20367.000000,18368.000000,17499.000000,15607.000000
23756.000000,24182.000000,24184.000000,23849.000000,22495.000000,20367.000000,18368.000000,17499.000000,15607.000000,13502.000000
24182.000000,24184.000000,23849.000000,22495.000000,20367.000000,18368.000000,17499.000000,15607.000000,13502.000000,11670.000000
24184.000000,23849.000000,22495.000000,20367.000000,18368.000000,17499.000000,15607.000000,13502.000000,11670.000000,9956.000000
23849.000000,22495.000000,20367.000000,18368.000000,17499.000000,15607.000000,13502.000000,11670.000000,9956.000000,5950.000000
22495.000000,20367.000000,18368.000000,17499.000000,15607.000000,13502.000000,11670.000000,9956.000000,5950.000000,4023.000000
20367.000000,18368.000000,17499.000000,15607.000000,13502.000000,11670.000000,9956.000000,5950.000000,4023.000000,3499.000000
18368.000000,17499.000000,15607.000000,13502.000000,11670.000000,9956.000000,5950.000000,4023.000000,3499.000000,3663.000000
17499.000000,15607.000000,13502.000000,11670.000000,9956.000000,5950.000000,4023.000000,3499.000000,3663.000000,4608.000000
15607.000000,13502.000000,11670.000000,9956.000000,5950.000000,4023.000000,3499.000000,3663.000000,4608.000000,5226.000000
13502.000000,11670.000000,9956.000000,5950.000000,4023.000000,3499.000000,3663.000000,4608.000000,5226.000000,6154.000000
11670.000000,9956.000000,5950.000000,4023.000000,3499.000000,3663.000000,4608.000000,5226.000000,6154.000000,7082.000000
9956.000000,5950.000000,4023.000000,3499.000000,3663.000000,4608.000000,5226.000000,6154.000000,7082.000000,8917.000000
5950.000000,4023.000000,3499.000000,3663.000000,4608.000000,5226.000000,6154.000000,7082.000000,8917.000000,9965.000000
4023.000000,3499.000000,3663.000000,4608.000000,5226.000000,6154.000000,7082.000000,8917.000000,9965.000000,12488.000000
3499.000000,3663.000000,4608.000000,5226.000000,6154.000000,7082.000000,8917.000000,9965.000000,12488.000000,12845.000000
3663.000000,4608.000000,5226.000000,6154.000000,7082.000000,8917.000000,9965.000000,12488.000000,12845.000000,14960.000000
4608.000000,5226.000000,6154.000000,7082.000000,8917.000000,9965.000000,12488.000000,12845.000000,14960.000000,15195.000000
5226.000000,6154.000000,7082.000000,8917.000000,9965.000000,12488.000000,12845.000000,14960.000000,15195.000000,16331.000000
6154.000000,7082.000000,8917.000000,9965.000000,12488.000000,12845.000000,14960.000000,15195.000000,16331.000000,16385.000000
7082.000000,8917.000000,9965.000000,12488.000000,12845.000000,14960.000000,15195.000000,16331.000000,16385.000000,16704.000000
8917.000000,9965.000000,12488.000000,12845.000000,14960.000000,15195.000000,16331.000000,16385.000000,16704.000000,17450.000000
9965.000000,12488.000000,12845.000000,14960.000000,15195.000000,16331.000000,16385.000000,16704.000000,17450.000000,17458.000000
12488.000000,12845.000000,14960.000000,15195.000000,16331.000000,16385.000000,16704.000000,17450.000000,17458.000000,16849.000000
12845.000000,14960.000000,15195.000000,16331.000000,16385.000000,16704.000000,17450.000000,17458.000000,16849.000000,16880.000000
14960.000000,15195.000000,16331.000000,16385.000000,16704.000000,17450.000000,17458.000000,16849.000000,16880.000000,16951.000000
15195.000000,16331.000000,16385.000000,16704.000000,17450.000000,17458.000000,16849.000000,16880.000000,16951.000000,16926.000000
16331.000000,16385.000000,16704.000000,17450.000000,17458.000000,16849.000000,16880.000000,16951.000000,16926.000000,16376.000000
16385.000000,16704.000000,17450.000000,17458.000000,16849.000000,16880.000000,16951.000000,16926.000000,16376.000000,16454.000000
16704.000000,17450.000000,17458.000000,16849.000000,16880.000000,16951.000000,16926.000000,16376.000000,16454.000000,17768.000000
17450.000000,17458.000000,16849.000000,16880.000000,16951.000000,16926.000000,16376.000000,16454.000000,17768.000000,19335.000000
17458.000000,16849.000000,16880.000000,16951.000000,16926.000000,16376.000000,16454.000000,17768.000000,19335.000000,20035.000000
16849.000000,16880.000000,16951.000000,16926.000000,16376.000000,16454.000000,17768.000000,19335.000000,20035.000000,21023.000000
16880.000000,16951.000000,16926.000000,16376.000000,16454.000000,17768.000000,19335.000000,20035.000000,21023.000000,21977.000000
16951.000000,16926.000000,16376.000000,16454.000000,17768.000000,19335.000000,20035.000000,21023.000000,21977.000000,20987.000000
16926.000000,16376.000000,16454.000000,17768.000000,19335.000000,20035.000000,21023.000000,21977.000000,20987.000000,19159.000000
16376.000000,16454.000000,17768.000000,19335.000000,20035.000000,21023.000000,21977.000000,20987.000000,19159.000000,19801.000000
16454.000000,17768.000000,19335.000000,20035.000000,21023.000000,21977.000000,20987.000000,19159.000000,19801.000000,20361.000000
17768.000000,19335.000000,20035.000000,21023.000000,21977.000000,20987.000000,19159.000000,19801.000000,20361.000000,20651.000000
19335.000000,20035.000000,21023.000000,21977.000000,20987.000000,19159.000000,19801.000000,20361.000000,20651.000000,20833.000000
20035.000000,21023.000000,21977.000000,20987.000000,19159.000000,19801.000000,20361.000000,20651.000000,20833.000000,22467.000000
21023.000000,21977.000000,20987.000000,19159.000000,19801.000000,20361.000000,20651.000000,20833.000000,22467.000000,23285.000000
21977.000000,20987.000000,19159.000000,19801.000000,20361.000000,20651.000000,20833.000000,22467.000000,23285.000000,23652.000000
20987.000000,19159.000000,19801.000000,20361.000000,20651.000000,20833.000000,22467.000000,23285.000000,23652.000000,23701.000000
19159.000000,19801.000000,20361.000000,20651.000000,20833.000000,22467.000000,23285.000000,23652.000000,23701.000000,21532.000000
19801.000000,20361.000000,20651.000000,20833.000000,22467.000000,23285.000000,23652.000000,23701.000000,21532.000000,20557.000000
20361.000000,20651.000000,20833.000000,22467.000000,23285.000000,23652.000000,23701.000000,21532.000000,20557.000000,18415.000000
20651.000000,20833.000000,22467.000000,23285.000000,23652.000000,23701.000000,21532.000000,20557.000000,18415.000000,17813.000000
20833.000000,22467.000000,23285.000000,23652.000000,23701.000000,21532.000000,20557.000000,18415.000000,17813.000000,16223.000000
22467.000000,23285.000000,23652.000000,23701.000000,21532.000000,20557.000000,18415.000000,17813.000000,16223.000000,13777.000000
23285.000000,23652.000000,23701.000000,21532.000000,20557.000000,18415.000000,17813.000000,16223.000000,13777.000000,11818.000000
23652.000000,23701.000000,21532.000000,20557.000000,18415.000000,17813.000000,16223.000000,13777.000000,11818.000000,10499.000000
23701.000000,21532.000000,20557.000000,18415.000000,17813.000000,16223.000000,13777.000000,11818.000000,10499.000000,6180.000000
21532.000000,20557.000000,18415.000000,17813.000000,16223.000000,13777.000000,11818.000000,10499.000000,6180.000000,4096.000000
20557.000000,18415.000000,17813.000000,16223.000000,13777.000000,11818.000000,10499.000000,6180.000000,4096.000000,3476.000000
18415.000000,17813.000000,16223.000000,13777.000000,11818.000000,10499.000000,6180.000000,4096.000000,3476.000000,3259.000000
17813.000000,16223.000000,13777.000000,11818.000000,10499.000000,6180.000000,4096.000000,3476.000000,3259.000000,3468.000000
16223.000000,13777.000000,11818.000000,10499.000000,6180.000000,4096.000000,3476.000000,3259.000000,3468.000000,3690.000000
13777.000000,11818.000000,10499.000000,6180.000000,4096.000000,3476.000000,3259.000000,3468.000000,3690.000000,5047.000000
11818.000000,10499.000000,6180.000000,4096.000000,3476.000000,3259.000000,3468.000000,3690.000000,5047.000000,5503.000000
10499.000000,6180.000000,4096.000000,3476.000000,3259.000000,3468.000000,3690.000000,5047.000000,5503.000000,6667.000000
6180.000000,4096.000000,3476.000000,3259.000000,3468.000000,3690.000000,5047.000000,5503.000000,6667.000000,8014.000000
4096.000000,3476.000000,3259.000000,3468.000000,3690.000000,5047.000000,5503.000000,6667.000000,8014.000000,10532.000000
3476.000000,3259.000000,3468.000000,3690.000000,5047.000000,5503.000000,6667.000000,8014.000000,10532.000000,11486.000000
3259.000000,3468.000000,3690.000000,5047.000000,5503.000000,6667.000000,8014.000000,10532.000000,11486.000000,13733.000000
3468.000000,3690.000000,5047.000000,5503.000000,6667.000000,8014.000000,10532.000000,11486.000000,13733.000000,14525.000000
3690.000000,5047.000000,5503.000000,6667.000000,8014.000000,10532.000000,11486.000000,13733.000000,14525.000000,15314.000000
5047.000000,5503.000000,6667.000000,8014.000000,10532.000000,11486.000000,13733.000000,14525.000000,15314.000000,16013.000000
5503.000000,6667.000000,8014.000000,10532.000000,11486.000000,13733.000000,14525.000000,15314.000000,16013.000000,16268.000000
6667.000000,8014.000000,10532.000000,11486.000000,13733.000000,14525.000000,15314.000000,16013.000000,16268.000000,16610.000000
8014.000000,10532.000000,11486.000000,13733.000000,14525.000000,15314.000000,16013.000000,16268.000000,16610.000000,16496.000000
10532.000000,11486.000000,13733.000000,14525.000000,15314.000000,16013.000000,16268.000000,16610.000000,16496.000000,16885.000000
11486.000000,13733.000000,14525.000000,15314.000000,16013.000000,16268.000000,16610.000000,16496.000000,16885.000000,16396.000000
13733.000000,14525.000000,15314.000000,16013.000000,16268.000000,16610.000000,16496.000000,16885.000000,16396.000000,15796.000000
14525.000000,15314.000000,16013.000000,16268.000000,16610.000000,16496.000000,16885.000000,16396.000000,15796.000000,15545.000000
15314.000000,16013.000000,16268.000000,16610.000000,16496.000000,16885.000000,16396.000000,15796.000000,15545.000000,15642.000000
16013.000000,16268.000000,16610.000000,16496.000000,16885.000000,16396.000000,15796.000000,15545.000000,15642.000000,15531.000000
16268.000000,16610.000000,16496.000000,16885.000000,16396.000000,15796.000000,15545.000000,15642.000000,15531.000000,16410.000000
16610.000000,16496.000000,16885.000000,16396.000000,15796.000000,15545.000000,15642.000000,15531.000000,16410.000000,17684.000000
16496.000000,16885.000000,16396.000000,15796.000000,15545.000000,15642.000000,15531.000000,16410.000000,17684.000000,17992.000000
16885.000000,16396.000000,15796.000000,15545.000000,15642.000000,15531.000000,16410.000000,17684.000000,17992.000000,18285.000000
16396.000000,15796.000000,15545.000000,15642.000000,15531.000000,16410.000000,17684.000000,17992.000000,18285.000000,17697.000000
15796.000000,15545.000000,15642.000000,15531.000000,16410.000000,17684.000000,17992.000000,18285.000000,17697.000000,16452.000000
15545.000000,15642.000000,15531.000000,16410.000000,17684.000000,17992.000000,18285.000000,17697.000000,16452.000000,16195.000000
15642.000000,15531.000000,16410.000000,17684.000000,17992.000000,18285.000000,17697.000000,16452.000000,16195.000000,16545.000000
15531.000000,16410.000000,17684.000000,17992.000000,18285.000000,17697.000000,16452.000000,16195.000000,16545.000000,15989.000000
