# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9
64.905930,82.988686,87.170860,81.667015,74.994186,79.249420,77.643471,91.868240,68.936264,76.442406
102.053658,95.172943,93.868500,91.954071,91.265137,89.292274,91.736038,70.542374,89.010384,89.029678
59.263458,66.351395,62.419117,61.293312,63.612404,66.123207,65.913208,68.219925,68.859200,70.536690
54.559147,61.228848,57.838043,57.310959,58.640106,61.019688,59.690399,60.165306,61.770477,63.199081
49.216076,53.952438,51.334423,51.348625,52.302940,54.051109,52.565777,52.534878,54.287643,55.052555
49.352757,51.048752,48.959152,49.666439,51.002682,51.829708,50.755257,50.775486,52.957939,52.614475
39.098106,43.607353,42.674465,42.900108,42.782284,44.237873,42.399551,45.468819,42.972733,43.645512
35.317448,39.111935,37.887783,37.875957,37.681561,38.957569,37.365353,37.373665,37.621384,38.352173
37.534485,37.883675,36.617901,37.299118,38.058468,38.372643,37.500107,36.734802,38.853588,38.327591
37.397152,37.571980,36.928226,37.813419,38.358959,38.544888,37.564182,38.717911,38.768883,38.075424
47.874489,43.172043,43.429535,44.684776,45.418892,44.065178,44.252293,43.158234,45.304241,43.361320
34.325809,38.736717,39.428539,39.165134,37.879925,39.031815,37.484951,42.464542,36.410408,37.453011
34.197044,37.728714,36.881298,36.383717,35.652176,36.762531,35.494389,34.039089,34.811783,35.865509
54.857254,30.476707,39.721680,42.112762,41.053921,32.657108,38.063858,41.566486,35.350506,28.603666
59.550484,38.180832,45.230907,43.838715,39.015118,31.622185,36.757893,14.541952,27.788353,24.936476
60.835472,50.352829,53.535698,54.119770,53.817768,50.275032,52.817726,51.201088,51.590805,48.914230
41.273994,52.250702,53.526764,50.150188,47.861076,50.586426,50.464108,61.058281,47.231998,51.468102
71.032852,66.088020,64.634583,63.852734,64.431061,63.111118,64.803154,52.593994,64.453636,63.879002
57.904026,59.839016,57.791489,58.100971,59.840080,60.684563,60.322285,62.276390,62.800236,62.632221
55.003960,58.788860,57.307678,57.314835,57.822979,59.120857,57.952347,59.816223,59.041611,59.619995
76.545418,63.947525,66.314903,67.825867,68.694122,64.717087,67.293907,64.533951,67.707520,63.912720
57.674335,61.615746,60.722614,59.430073,59.702271,60.843510,61.116383,63.674358,61.207790,62.566467
50.760124,57.893360,56.257214,55.027618,54.770306,56.981335,55.781017,57.623917,55.668129,57.779640
47.370323,52.483719,50.263832,49.675228,49.854858,51.616409,50.267338,48.729176,50.782536,52.109898
43.057617,46.435932,44.573933,44.786137,45.384560,46.641224,45.258247,45.289879,46.517357,46.921478
47.262634,46.789085,45.331360,46.280384,47.565487,47.680477,47.026524,46.620403,49.049297,48.112122
35.476925,39.975887,39.625668,39.745399,39.224937,40.584511,38.781200,42.713425,38.825245,39.590813
42.509758,42.140137,40.920441,41.352726,41.957726,42.037491,41.496109,38.898251,42.437653,41.957592
49.968388,45.797726,45.726688,47.121189,48.185177,47.042999,47.086212,46.859394,48.667553,46.697392
38.229744,42.246075,42.765644,42.678226,41.637638,42.711349,41.179943,45.969376,40.443928,41.272041
37.116039,40.796181,40.051121,39.597790,38.819706,39.961796,38.616207,37.716419,37.923588,38.978577
53.335133,44.984097,45.689980,47.016235,48.177761,45.683372,47.103458,44.310120,48.257286,45.456131
52.059746,49.130795,49.325493,50.219666,50.795841,49.941669,49.987476,50.341873,50.862797,49.499107
68.062515,59.006634,61.272610,62.600517,62.559971,59.639332,60.893391,59.087997,60.565388,57.751923
59.574074,61.600193,62.821014,62.450115,61.201389,61.562508,60.895161,64.662338,59.515808,60.119667
46.981495,55.262600,55.791149,54.067406,51.518997,53.731171,51.895248,55.246475,48.968510,51.889668
45.462849,50.282272,48.439976,47.499359,46.931484,48.535400,47.208080,43.377743,46.610176,48.226700
45.657707,46.547005,44.864429,45.481174,46.506157,47.032585,46.154202,45.372990,47.844585,47.436752
44.619946,45.441387,44.457527,45.307640,46.045689,46.466957,45.398003,46.774269,46.884357,46.320457
37.520210,41.258293,40.897587,41.026588,40.476215,41.617462,39.944817,42.510235,39.865734,40.495201
35.763153,38.599239,37.710815,37.739941,37.431942,38.380917,36.998611,36.622936,37.030952,37.553486
30.874624,33.861702,33.092491,33.279659,33.014805,34.001030,32.491489,33.257740,32.685127,33.119709
30.423656,32.005829,31.093702,31.515873,31.665461,32.275082,31.081915,31.005041,31.724358,31.681826
39.635654,35.760151,35.493431,36.706398,37.702793,36.664330,36.713333,35.557182,38.144897,36.371998
49.122269,42.790886,43.917389,45.428612,45.890427,43.950802,44.345039,43.839836,45.033955,42.614735
63.629116,52.809319,56.243271,57.782413,57.053841,53.466637,54.802315,52.923359,53.583397,50.361790
65.124794,61.370075,63.891624,64.403099,62.999489,61.546703,61.574085,62.561134,59.825924,58.754593
50.651867,58.232410,60.365620,58.641926,55.261124,57.031090,55.332954,61.496510,51.359337,54.176975
51.130608,56.052444,54.699955,53.402119,52.260674,53.799133,52.589905,48.370216,51.130287,53.057785
44.491936,48.153301,46.842999,46.751358,46.633232,47.875465,46.425701,46.073025,46.708363,47.452629
48.553051,48.302986,46.967728,47.751030,48.759003,48.912170,48.224735,47.374466,49.855133,49.108345
43.888451,45.762199,45.169491,45.788811,45.980789,46.639561,45.322659,47.584785,46.167408,46.018234
65.603416,47.433136,53.126080,54.936813,54.508450,48.429440,52.203503,50.955013,50.619087,45.580116
47.298874,49.828781,49.359966,46.817436,46.524586,47.092094,48.779888,47.413105,47.321064,49.240826
38.127617,46.703011,44.744637,42.954075,43.019970,45.645920,44.867691,48.316460,44.985912,47.646374
64.176254,55.031921,55.204872,55.868458,57.170998,54.470562,56.695312,50.108543,57.531525,54.996758
59.885460,57.077942,55.771183,56.572304,58.511162,57.891571,58.479694,57.813114,60.902538,59.453377
41.155693,49.376503,49.322201,48.109676,46.943420,49.240311,47.696075,54.739471,46.674690,49.019993
46.822186,50.009380,47.524750,46.919212,47.396763,48.630798,47.852634,43.322311,48.469769,49.412968
38.025223,41.755245,40.273617,40.487698,40.867577,42.170963,40.687836,42.109711,41.738281,42.216385
52.630589,46.781895,46.324997,47.653709,49.287079,47.697845,48.473316,46.209339,50.476887,48.144848
35.265469,40.102417,39.835129,39.565544,39.206635,40.613022,39.320210,44.491493,39.373116,40.380337
33.299915,37.861649,36.565361,35.997036,35.572006,37.040897,35.684658,35.005066,35.443066,36.701832
42.822075,40.127674,38.977661,39.847622,41.155190,40.565903,40.626820,38.193562,42.362202,41.026943
33.393013,36.107929,35.617302,36.021362,36.112114,36.983299,35.678875,39.089317,36.385117,36.528355
56.478294,39.225136,44.410587,45.965801,45.514866,39.763672,43.400593,40.858711,41.749535,37.087692
36.316803,39.784687,38.992851,36.475986,36.390656,37.280487,38.767162,38.286907,37.678379,39.739998
54.883316,51.852299,50.518963,50.764347,52.231239,51.515041,52.388458,48.639866,53.909462,52.859478
48.065716,50.925083,49.845882,49.911995,50.558277,51.522823,50.757507,53.714443,51.934307,52.232742
50.401562,52.441048,51.163876,51.264496,51.678688,52.445705,51.566986,51.328060,52.387993,52.593315
41.731678,46.384686,45.666313,45.479652,44.948254,46.386036,44.733410,46.827202,44.603439,45.618633
44.070118,45.578861,44.191475,44.438042,44.830872,45.474442,44.492996,42.953186,45.306435,45.346622
53.433800,49.101181,48.756802,50.109734,51.390022,50.235638,50.420761,49.555859,52.209778,50.212402
65.384842,57.252888,58.889061,60.534069,60.951706,58.417759,59.227367,58.225334,59.726391,56.855488
60.780670,60.935734,62.241741,62.554623,61.630463,61.483646,60.761864,64.077606,59.928696,59.704857
84.654266,67.470467,73.481171,74.601212,72.885147,67.016068,70.460701,65.964645,67.089424,62.906506
63.493649,68.255569,68.717850,65.789467,64.369598,65.432602,66.544228,67.771629,63.821903,66.542328
54.059597,63.507454,61.774189,59.564457,58.892159,61.718872,60.726288,62.974800,59.844898,63.061069
66.361488,66.601799,63.681427,63.577141,65.175949,65.636108,65.653992,59.821774,67.512138,67.404396
73.040955,69.108147,68.062210,69.651482,71.778038,70.851967,71.069000,71.456184,74.030220,71.842163
51.738598,59.483566,59.817814,58.911144,57.475372,59.604424,57.772461,65.022247,56.555721,58.657581
54.835934,58.532265,56.405354,55.744972,55.778652,57.109993,56.076344,52.039989,56.206223,57.341438
48.345695,51.400013,49.970226,50.268650,50.659924,51.765118,50.367546,51.103577,51.397671,51.694775
64.190750,56.507275,56.765602,58.293320,59.844238,57.624073,58.801426,56.850426,60.605644,57.764423
42.698891,48.855316,48.798046,47.926907,47.177494,48.892181,47.749496,53.686031,47.161640,48.831516
71.366341,52.640747,58.688290,59.603683,58.216309,51.865608,56.144054,50.625275,52.853600,48.426346
39.503483,47.483215,45.131111,40.613052,40.946583,43.218395,45.623199,44.749714,44.413235,48.537086
38.080547,46.000301,41.522533,39.991028,42.134571,44.945507,44.649288,44.535015,47.251610,49.418961
43.797928,46.120056,42.504917,42.708782,45.064342,46.250282,45.783131,43.561207,48.955395,48.942780
62.615105,51.302769,52.601372,54.685413,56.743279,53.332302,55.497177,55.485634,57.784470,53.722012
51.665653,53.213394,52.546925,52.250813,52.888439,53.372692,53.449638,55.886631,54.252380,54.480209
67.336082,62.911686,62.729408,63.417564,64.273476,63.019493,63.691078,60.936970,64.589882,63.047642
59.146503,61.953732,61.782284,61.770138,61.577766,62.395370,61.433914,64.843887,61.583084,62.019184
59.066734,62.108871,61.276524,61.050163,60.731525,61.709469,60.576172,60.488586,60.475193,61.181053
67.320496,65.154732,64.378273,65.150665,66.007507,65.515099,65.364075,63.457657,66.582169,65.467369
50.973270,56.649639,56.817986,56.432133,55.259918,56.851658,55.042923,59.923943,54.180058,55.555092
50.887199,54.540035,53.174088,52.756851,52.391262,53.618282,52.315430,50.287788,52.118435,53.116348
63.946148,57.689018,57.509724,58.886429,60.430927,58.684238,59.536831,57.595276,61.416519,58.972954
75.965591,66.387512,68.377739,70.084808,70.444183,67.438530,68.592468,66.787468,68.885506,65.689774
74.426216,72.480446,74.057884,74.651863,73.943253,73.159210,72.864868,75.369278,72.192451,71.339973
57.449383,66.238945,68.007362,66.161240,62.825832,64.995270,63.057400,69.484787,59.210823,62.349483
51.917297,59.058388,57.640823,55.951916,54.343586,56.517403,54.861824,51.405739,52.899490,55.579021
43.198063,48.140144,46.466320,46.063061,45.750622,47.402912,45.720863,44.519463,45.748791,46.994678
36.742310,40.697029,39.150982,39.319298,39.486717,40.867668,39.195946,39.697956,39.996983,40.600468
56.414413,27.415644,39.365986,42.431755,41.060490,30.946690,37.446114,45.704159,34.217510,26.014410
19.696978,36.038601,33.731911,21.132996,18.410946,22.488991,29.587328,20.766876,21.168663,32.263241
30.051083,40.884151,30.850479,28.286524,34.934387,39.285469,40.792561,37.750244,48.394974,51.226204
57.213844,51.362610,48.166931,49.601967,54.142513,52.928734,54.765106,52.395508,60.218369,57.427792
46.056297,48.895115,45.362843,45.808533,49.078407,50.398136,50.289715,53.490688,54.740482,54.454079
40.890968,46.036888,43.749893,43.668922,44.783115,46.584351,45.365871,48.136135,47.275024,48.096344
52.245579,50.173832,48.388046,49.212429,50.969284,50.648575,50.721085,48.191490,53.027897,51.794807
67.537666,57.369209,59.030224,60.943966,62.043419,58.917507,60.417938,59.565472,61.624203,58.059238
54.201233,57.477409,58.156803,57.639484,56.805943,57.595215,56.922203,61.774464,56.094139,56.971554
64.381142,63.858868,63.084873,63.065948,63.240337,63.175522,63.005127,59.939072,63.167450,62.977398
57.173805,60.332237,59.916412,59.933872,59.598854,60.564766,59.287632,61.509926,59.326256,59.869682
51.267708,55.923496,55.271568,54.886421,54.062965,55.481270,53.846527,54.788441,53.260162,54.454208
67.630066,60.289207,60.443752,61.608181,62.875465,60.747856,61.989277,58.494503,63.292099,60.804504
63.053379,61.827705,61.527527,62.321682,63.068382,62.777370,62.495548,63.846947,63.717010,62.735794
62.038704,63.772541,63.694622,63.903080,63.638458,64.149361,63.163155,65.228493,63.223614,63.341911
50.323891,56.828281,56.968086,56.092720,54.322845,56.133690,54.207333,57.168865,52.461498,54.419220
70.214104,61.409161,61.951569,62.825596,63.802406,61.167877,62.978863,57.451477,63.598415,61.040279
37.608719,46.488415,45.734165,43.737610,43.039104,45.560776,44.821129,50.872688,43.972710,46.860725
54.930775,53.764641,51.238625,51.074459,52.477097,52.463627,52.860313,45.755566,54.285568,53.959972
51.002361,51.268799,49.775909,50.734661,52.270348,52.600765,51.952553,53.645741,54.365868,53.502239
54.040649,54.022484,53.228832,54.016537,54.765678,54.905807,54.173698,55.109798,55.536629,54.832596
74.666954,59.661320,63.868282,65.604195,65.509033,60.577480,63.412369,61.536022,62.547703,58.212013
73.156204,67.737991,69.224174,69.359161,68.889763,67.062767,68.189156,65.391541,67.108521,65.842926
90.955582,80.152641,83.566719,84.776527,84.103615,80.494408,82.223640,80.194038,80.882988,77.845734
82.869293,85.167862,86.788269,85.921402,84.273903,84.617004,84.282555,88.127655,82.187263,83.182320
90.703621,91.451935,91.038437,90.662964,90.261528,90.492615,90.129349,87.894287,89.569267,89.917671
109.904236,98.444931,101.031822,102.412514,102.667854,98.991821,101.072517,98.336220,100.832237,97.443733
77.952209,88.817665,89.768311,86.449097,83.880997,86.639137,86.135811,93.868095,82.591187,86.875221
108.066833,100.838631,100.368629,99.891739,100.178329,98.068069,100.087563,87.939590,99.301422,98.094589
70.548187,79.917046,78.171524,76.148804,76.164383,78.968063,78.313988,83.561455,78.339294,81.269188
87.324867,86.803986,83.734085,83.688866,85.573860,85.834084,86.117912,79.691017,88.251740,87.918488
60.230568,68.466187,67.374748,66.557266,66.063850,68.549767,66.683083,72.198540,66.670097,68.739410
73.647552,72.653419,70.114624,70.410522,72.060463,72.132629,72.171646,66.809914,74.172798,73.552315
93.345413,68.735718,78.248741,80.980179,79.872711,71.396591,76.546829,81.073730,73.946602,66.941635
69.400299,77.320633,77.654053,70.763885,68.158447,69.849060,73.652084,70.154152,67.646233,73.554222
97.751862,95.851349,92.672295,92.155304,94.681389,94.499352,96.059204,89.274529,98.506195,98.055641
119.122757,105.723602,108.490128,110.311073,111.342491,107.089958,109.784798,108.657593,110.474648,106.270302
121.806641,116.034370,117.266693,117.719612,117.813133,115.936890,117.127792,115.346985,116.845619,115.223007
144.909317,126.818298,133.805176,135.202576,133.028366,126.773010,130.140106,127.083115,126.289001,121.781769
103.681923,122.536041,125.800735,117.662750,111.409988,115.798294,116.884193,127.232033,107.243172,116.428253
83.932091,100.884956,96.485924,91.450012,90.535881,95.741508,94.971046,92.645210,93.071777,99.655975
102.814781,102.377029,97.578995,97.413048,100.569794,101.090218,101.796539,92.800079,105.347809,104.984497
60.329472,71.521164,69.238792,67.778397,67.937538,71.404373,69.630943,76.404800,70.365051,73.323318
88.843147,78.537651,78.412659,79.290596,81.258492,78.269127,80.912468,74.209732,82.508873,79.510582
98.292679,85.636284,87.020744,88.772957,90.116875,86.290581,88.599030,83.439560,89.692444,85.739220
102.672928,94.955376,96.787918,98.241989,98.692291,96.229713,97.259552,97.784866,97.740334,95.027573
61.691917,79.584595,83.657928,78.293724,71.867889,76.090996,74.521858,89.150253,66.160858,73.503647
70.437210,77.170540,72.023834,69.397339,69.880508,72.403221,72.029007,58.591423,71.896942,74.955475
48.070965,54.833328,52.433632,52.034504,52.377083,54.660263,52.794415,53.901779,53.809914,55.308376
68.330772,58.950634,58.738663,60.494003,63.168167,60.520027,62.506145,60.794521,65.549301,62.048565
57.137737,58.049461,56.200638,56.515991,58.356075,58.868095,58.880917,60.604984,61.357971,60.954060
62.117752,62.434860,61.220783,61.740498,62.795712,63.070232,62.631069,63.186661,64.236526,63.722897
50.435760,56.262417,55.861549,55.379372,54.537556,56.248234,54.545330,58.331886,54.027832,55.469540
74.725739,49.177803,59.237862,61.208168,59.346550,50.462219,56.287247,57.870815,52.254280,45.643024
63.016472,55.046383,55.332989,51.757351,51.004559,48.313423,53.395500,36.040253,49.525627,50.159145
70.568214,68.296890,66.107224,66.470528,69.695923,69.303406,70.903786,72.101372,74.644394,73.337997
48.468361,60.254494,58.779472,56.448521,56.220768,59.664314,58.732742,67.687286,58.593849,62.173901
73.253540,69.664024,67.009560,66.817787,68.632698,67.920815,69.151482,59.400475,70.747719,69.911377
75.105209,71.100449,69.685562,71.321388,73.888268,72.993431,73.371384,73.875710,76.864334,74.570992
78.806793,76.724236,76.517639,77.681389,78.678612,78.148338,77.879539,79.780113,79.503990,78.080551
86.298172,83.543510,83.907791,84.821175,85.102112,84.280724,84.105003,84.263535,84.667305,83.376205
90.719818,88.856339,89.427261,90.177254,90.041924,89.443451,89.009560,89.565720,89.099831,88.143723
113.115448,87.952820,98.794708,100.588242,97.379883,88.501389,93.700294,93.523064,88.037636,81.836212
98.877235,97.600273,99.491623,95.110741,92.407654,91.387566,94.996033,86.414413,89.207214,91.824234
104.705200,107.871910,105.798401,104.784515,106.219475,107.319855,107.895195,109.028954,109.406227,110.311493
103.773216,108.501495,106.186638,105.638176,106.626526,108.273293,107.552879,108.524467,108.994209,110.045357
113.581757,112.445259,110.589294,111.220940,112.833458,112.783615,112.722534,110.514450,114.862625,113.954926
103.316734,107.137131,106.236320,106.443924,106.647697,107.887314,106.481941,110.001328,107.339096,107.816498
113.218674,111.418800,110.314468,110.983459,111.955513,111.610802,111.453690,108.981598,112.789070,111.809570
90.840408,98.384476,98.733406,97.891930,96.191269,98.272141,96.213966,102.127831,94.698624,96.787247
102.487320,101.819336,99.891106,99.910820,100.734367,100.800438,100.670845,94.818192,101.588165,101.319336
85.709862,90.527176,89.778801,89.815514,89.596367,91.098015,89.393074,93.185310,89.778404,90.621956
79.319107,84.719467,83.586746,83.131882,82.457855,84.160988,82.366257,82.801895,82.001396,83.388641
83.886780,83.889641,82.264046,82.836914,83.826797,84.082893,83.443649,81.339890,84.959686,84.417793
76.564011,79.127609,78.375549,78.932678,79.139381,80.019135,78.567429,81.168221,79.476463,79.503357
90.214111,84.772240,84.711090,85.877747,86.926689,85.393204,85.959900,83.489342,87.237228,85.170532
106.165894,93.399452,96.924561,98.739304,98.495674,94.337761,96.210648,94.083603,95.483078,91.619545
74.371147,85.764000,88.323990,84.751694,80.769661,83.435944,82.630013,92.344437,77.359528,82.050240
82.935516,87.562080,84.394363,82.712860,82.869499,84.548485,84.120735,76.181549,83.911308,85.896400
102.366386,86.986008,90.383263,92.627899,94.235291,89.324921,92.682693,94.331055,94.057793,89.038513
113.491837,98.052567,102.327515,102.933983,101.251633,96.126648,99.099258,88.830025,95.666931,92.282707
85.393532,95.074463,96.738930,93.383377,90.743874,93.039932,93.061569,101.937790,89.275078,93.303680
94.746498,99.262451,96.100334,94.657356,95.345360,96.997849,96.745026,91.208435,97.284081,98.982399
76.562119,84.232124,82.633415,81.691864,81.201141,83.593727,81.792488,83.924156,81.636513,83.729355
70.692978,76.509956,74.262810,73.746353,73.777512,75.758644,74.049522,72.914574,74.517326,75.969368
86.526123,78.648544,78.260941,79.913185,82.275589,80.092918,81.551109,79.917381,84.350342,81.277557
91.682693,85.447525,85.650742,87.152023,88.418457,86.634354,87.279594,86.082146,88.910690,86.423164
72.360336,79.532097,80.586517,79.490433,77.637230,79.477112,77.938515,85.664932,76.059929,78.189178
93.111504,87.964920,87.321770,87.363731,87.880409,86.443604,87.543137,79.370888,87.578377,86.412529
93.497108,90.046814,89.692955,90.939224,92.200882,91.296249,91.385651,91.676895,93.199432,91.430954
81.306458,86.442352,86.849838,86.434479,85.310020,86.701706,85.174995,90.508339,84.287888,85.544159
96.578491,92.966232,92.260567,92.618431,93.239326,92.284302,92.753799,87.467323,93.280106,92.191856
82.766182,86.422035,86.047028,86.067673,85.843704,86.945206,85.656433,89.339462,85.888878,86.490387
102.393394,93.894150,94.764618,95.772560,96.510529,93.929832,95.469574,91.056664,95.926155,93.366982
92.765640,93.546043,93.267136,93.470589,93.808655,94.057976,93.675041,95.916435,94.322586,94.147850
85.896378,91.109047,90.797501,90.170494,89.249748,90.756584,89.322380,92.075920,88.554741,89.978050
78.804474,84.630173,83.631866,82.824745,81.813286,83.596825,81.887154,81.804840,80.976746,82.713287
99.774109,73.368324,83.612854,86.243942,85.238190,76.108810,82.130096,87.612885,79.380241,72.002365
56.806194,75.806908,72.713226,60.437706,58.396927,63.387192,69.761917,64.712654,62.646969,73.961174
116.121292,108.040276,106.062149,105.036499,106.720261,104.521309,107.823311,92.789879,108.244324,107.032814
103.109451,104.144096,99.526161,99.804054,104.283043,105.206596,106.191582,106.554184,111.735245,111.046921
131.591385,110.107773,117.652046,119.658813,118.778252,111.462929,116.126381,116.590218,113.737709,107.886253
153.019547,113.949173,135.740097,134.768402,120.874168,106.212143,113.539795,93.658653,92.140244,86.374199
145.153107,122.661827,135.353439,132.080887,122.163094,113.500183,119.216606,97.694893,103.101387,101.745628
121.561874,134.153870,138.222290,130.974243,125.522285,128.012360,130.435364,139.080612,121.489563,128.733261
154.149048,153.104172,149.853851,148.170593,149.524826,149.533234,151.253036,139.220856,151.756058,152.430023
109.916473,124.211922,122.817192,119.385590,117.916718,122.015358,120.811996,127.594864,118.889481,123.857796
142.897919,133.907761,133.166656,133.204208,134.604919,132.040558,134.638611,123.807510,135.239563,133.174332
77.941879,95.964653,93.395882,87.891991,87.087555,92.264297,92.570930,100.540421,90.683571,97.511993
108.349464,107.475990,102.351608,101.492836,104.291130,104.686806,105.846718,92.384705,108.521622,108.604263
78.846252,85.565521,82.097504,81.999626,84.135963,86.558395,85.339790,89.470085,88.620941,89.623871
98.669853,93.166710,91.451744,92.692329,95.345848,94.026535,95.119759,91.843925,98.300926,95.976715
65.499931,75.561409,74.702652,73.064674,72.379890,75.293579,73.868546,81.702385,73.385612,76.288033
84.322006,82.380768,79.673340,79.603722,81.233116,81.025497,81.593842,73.499077,83.243172,82.686424
61.749062,67.639626,66.126770,65.955139,66.388695,68.291473,66.784439,71.308800,67.940758,69.029320
79.197144,74.326584,73.156097,74.030609,75.713501,74.484077,75.302612,70.990089,77.215454,75.392914
91.793259,81.923256,83.528709,85.421745,86.391937,83.363609,84.699341,83.471764,85.777580,82.316048
111.693703,90.286621,99.277557,100.913582,97.520737,90.027588,93.705338,89.778473,88.174263,82.995262
