# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9
17294.056641,17365.037109,17578.675781,17912.869141,18336.650391,18778.494141,19190.781250,19523.623047,19769.736328,19922.841797
17098.908203,17435.710938,17926.917969,18483.841797,19029.789062,19498.523438,19873.541016,20148.470703,20338.009766,20458.800781
16607.869141,17084.472656,17760.177734,18465.203125,19080.480469,19524.265625,19819.269531,20004.197266,20123.601562,20218.728516
18578.455078,19809.666016,20696.525391,21321.296875,21641.093750,21893.570312,22073.779297,22233.763672,22319.259766,22335.029297
18500.794922,19003.759766,19288.279297,19511.160156,19701.869141,19961.333984,20198.984375,20350.451172,20354.851562,20191.386719
18887.050781,18976.085938,18968.011719,19029.337891,19214.355469,19512.074219,19784.390625,19902.378906,19815.855469,19499.107422
18588.535156,18383.279297,18308.320312,18415.304688,18721.962891,19059.042969,19292.373047,19283.933594,19039.294922,18561.103516
15816.808594,15505.048828,15983.480469,16681.945312,17360.537109,17488.558594,17166.404297,16479.818359,15685.515625,14952.248047
14477.086914,15090.952148,16435.455078,17700.505859,18499.566406,18451.476562,17858.945312,17044.513672,16323.986328,15932.362305
15336.618164,17311.826172,19172.816406,20342.253906,20490.152344,19818.332031,18749.261719,17788.039062,17137.458984,17007.708984
21081.078125,24532.785156,26462.148438,27165.625000,26617.625000,25838.472656,25035.044922,24579.285156,24320.570312,24286.750000
22875.839844,25090.488281,25945.500000,25888.273438,25030.386719,24255.091797,23663.269531,23460.701172,23450.636719,23588.812500
24696.052734,25883.783203,26165.123047,25921.009766,25277.394531,24779.207031,24428.964844,24287.980469,24207.468750,24140.271484
25171.431641,25412.833984,25091.408203,24579.578125,24041.927734,23754.136719,23618.361328,23553.378906,23434.470703,23199.033203
24487.693359,23947.035156,23279.998047,22736.615234,22459.273438,22415.527344,22451.384766,22393.724609,22181.814453,21768.560547
25023.539062,24462.849609,23866.214844,23455.462891,23353.875000,23468.037109,23622.392578,23621.982422,23416.591797,22963.744141
24244.242188,23538.695312,23052.472656,22791.900391,22797.488281,22817.595703,22746.417969,22451.390625,21976.593750,21339.869141
23640.080078,23199.654297,23026.677734,22936.869141,22885.617188,22614.820312,22142.236328,21469.792969,20719.132812,19972.388672
24863.210938,24952.109375,24852.521484,24596.214844,24213.796875,23727.501953,23144.945312,22485.318359,21782.138672,21079.507812
23259.738281,22645.494141,22064.513672,21456.429688,20861.873047,20143.400391,19333.542969,18442.443359,17558.937500,16745.000000
21316.017578,20253.103516,19369.216797,18486.521484,17635.292969,16597.847656,15483.193359,14353.213867,13351.318359,12564.451172
18742.199219,17170.671875,15886.354492,14658.250977,13535.324219,12275.750000,11053.204102,9962.328125,9159.025391,8720.491211
15392.000977,13308.454102,11698.250000,10299.324219,9174.352539,8063.663574,7178.738770,6613.492188,6497.518066,6862.159180
11486.217773,9672.968750,8571.127930,7767.595703,7222.588867,6689.727539,6451.724609,6668.641602,7458.157227,8832.001953
9392.629883,7939.604004,6988.256836,6168.101074,5447.134277,4791.933594,4562.825195,5005.866699,6189.784668,8100.800781
6269.027832,4789.697266,3687.109619,2700.965576,1850.521240,1233.768921,1211.943359,2023.880127,3669.623535,6082.906250
5045.103027,3642.198730,2433.259766,1394.474365,629.599976,326.553009,717.330200,1918.356445,3830.947998,6321.872070
3466.107910,2261.344238,1170.467285,393.562805,88.606232,482.898163,1634.410645,3497.428711,5865.961914,8531.815430
3367.955566,2636.060059,1929.284790,1701.205200,2146.841553,3493.968506,5554.796875,8069.682129,10723.450195,13241.301758
2720.160889,2277.307861,2055.226074,2549.188232,3908.997070,6189.512695,9014.842773,11959.386719,14688.860352,16916.658203
2312.534424,2182.084717,2673.794434,4084.777100,6421.130859,9415.812500,12591.305664,15446.515625,17743.259766,19267.078125
1929.497070,2159.224854,3538.607910,5923.988770,9087.870117,12369.570312,15330.874023,17537.755859,18958.142578,19531.689453
2293.993652,3231.548340,5533.506348,8612.578125,12019.224609,14933.214844,17100.207031,18310.433594,18736.708984,18490.222656
2700.360596,4547.285156,7802.804199,11512.918945,15032.796875,17515.654297,18905.535156,19238.429688,18849.394531,17997.970703
4259.063477,7296.536621,11262.442383,15180.566406,18355.404297,20264.421875,21005.130859,20825.277344,20067.650391,19044.962891
7871.187500,11723.400391,15266.235352,18027.714844,19554.085938,20146.337891,20038.785156,19649.763672,19111.689453,18637.017578
10396.707031,13957.322266,16560.156250,18163.328125,18554.767578,18415.181641,17952.908203,17546.707031,17171.570312,16934.742188
15605.135742,18329.746094,19596.800781,19799.017578,18998.087891,18205.824219,17604.589844,17499.904297,17690.548828,18141.994141
18570.656250,20575.208984,21371.320312,21350.207031,20606.121094,19942.744141,19462.003906,19358.203125,19451.240234,19698.050781
22042.261719,23460.302734,23891.638672,23715.025391,23045.373047,22506.572266,22135.982422,22038.123047,22053.904297,22135.511719
20947.533203,20925.990234,20291.466797,19473.248047,18684.361328,18253.962891,18099.042969,18136.566406,18212.894531,18236.712891
19648.742188,18776.214844,17846.560547,17106.320312,16718.855469,16635.541016,16718.289062,16789.263672,16780.781250,16627.732422
17851.322266,16757.300781,15971.229492,15418.509766,15141.964844,14887.229492,14639.496094,14330.398438,14025.474609,13743.140625
16780.652344,16062.556641,15655.708008,15327.304688,15039.875977,14595.359375,14105.607422,13641.344727,13315.664062,13190.554688
17253.710938,17174.878906,17008.699219,16705.011719,16273.350586,15777.865234,15318.870117,14986.714844,14809.829102,14814.685547
17371.136719,17169.562500,16681.660156,16049.874023,15377.777344,14823.466797,14419.164062,14184.065430,14077.744141,14078.723633
16298.974609,15462.757812,14510.689453,13611.184570,12911.252930,12440.740234,12175.733398,12049.052734,12018.277344,12038.834961
18618.447266,18449.083984,17960.878906,17543.541016,17370.308594,17570.267578,17953.460938,18324.966797,18541.556641,18506.320312
17924.453125,17290.777344,16706.628906,16405.375000,16508.015625,16898.888672,17374.517578,17704.650391,17816.361328,17642.796875
16500.671875,15944.429688,15859.882812,16048.330078,16442.449219,16694.785156,16766.220703,16591.634766,16273.204102,15865.390625
17400.964844,17872.914062,18453.507812,18963.232422,19294.007812,19364.039062,19218.617188,18925.408203,18563.183594,18206.050781
18652.414062,19402.439453,19842.009766,20038.701172,19987.046875,19840.697266,19603.037109,19316.824219,18968.933594,18585.800781
18997.414062,19194.119141,19098.507812,18897.062500,18667.802734,18507.417969,18339.421875,18103.353516,17755.412109,17285.541016
18511.730469,18134.849609,17717.509766,17387.271484,17224.373047,17140.744141,17025.814453,16758.826172,16332.445312,15742.399414
17633.306641,17018.755859,16572.601562,16258.746094,16104.701172,15889.670898,15559.374023,15037.458984,14391.213867,13660.831055
15448.275391,14718.390625,14457.244141,14282.786133,14094.418945,13521.555664,12684.262695,11670.179688,10687.960938,9871.960938
13386.399414,12795.437500,12689.896484,12570.289062,12287.906250,11543.372070,10578.374023,9599.360352,8836.541016,8439.698242
13094.538086,13032.701172,12982.781250,12611.907227,11835.625000,10690.582031,9483.107422,8506.071289,7909.227539,7808.545898
18295.619141,19776.107422,20372.490234,20436.306641,20053.826172,19723.494141,19415.076172,19176.582031,18879.798828,18502.130859
21150.439453,21857.324219,21803.265625,21382.437500,20749.535156,20336.679688,20098.218750,20025.091797,19971.423828,19875.699219
23244.308594,23529.925781,23254.962891,22797.398438,22318.742188,22094.541016,22017.527344,21999.248047,21910.587891,21686.515625
25134.054688,25115.431641,24691.324219,24226.472656,23885.367188,23827.984375,23900.886719,23956.154297,23875.220703,23588.710938
25936.974609,25563.351562,24992.277344,24548.195312,24388.257812,24520.460938,24744.884766,24851.679688,24745.417969,24359.117188
24863.177734,24031.654297,23401.601562,23056.796875,23073.841797,23195.324219,23262.164062,23084.021484,22676.753906,22034.494141
24392.519531,23824.164062,23535.580078,23396.730469,23388.468750,23227.417969,22882.472656,22302.230469,21590.125000,20811.267578
22797.173828,22372.408203,22378.992188,22409.332031,22331.812500,21806.724609,20968.416016,19933.824219,18917.414062,18066.953125
24470.490234,24918.013672,25048.878906,24805.310547,24177.439453,23283.837891,22244.832031,21208.699219,20248.253906,19451.337891
24605.205078,24587.841797,24129.537109,23298.375000,22182.248047,20938.589844,19667.689453,18477.826172,17412.332031,16530.613281
23059.605469,22213.412109,21148.257812,19911.281250,18632.107422,17309.121094,16020.208984,14810.673828,13745.618164,12872.867188
21300.376953,19881.193359,18412.558594,16873.783203,15406.325195,13907.556641,12487.199219,11191.981445,10120.069336,9323.718750
18259.371094,15961.009766,13825.995117,11805.100586,10085.688477,8461.091797,7061.431641,5904.532715,5095.551758,4660.043457
14780.242188,11897.899414,9416.740234,7274.194336,5675.561523,4343.701660,3401.924072,2821.592285,2679.098145,2949.562744
10966.781250,8840.638672,7389.285156,6298.197266,5590.278320,4988.043457,4710.492188,4844.125488,5488.166016,6636.061035
8326.766602,6657.225586,5600.173340,4750.423340,4071.062988,3438.835449,3198.280029,3571.058350,4649.120117,6428.213867
5811.576172,4235.408691,3089.105469,2073.096436,1197.376465,512.216309,387.114563,1065.942627,2573.048340,4857.423828
4185.209473,2699.530762,1459.727051,342.366699,-575.823486,-1132.077515,-1024.176880,-70.738708,1675.066895,4111.033203
3978.350342,2926.244873,1943.812012,1217.950073,894.719238,1207.121582,2219.225586,3901.990234,6064.780273,8518.114258
3058.607422,2311.499268,1574.614258,1249.607178,1520.878662,2640.135498,4480.171387,6839.196777,9423.474609,11974.274414
2755.497070,2313.618652,1989.171875,2296.115967,3404.475342,5441.642090,8071.484863,10906.944336,13607.822266,15886.275391
2251.884277,2067.013916,2392.168457,3572.758301,5649.901367,8439.515625,11491.398438,14327.041016,16687.144531,18342.787109
2768.488525,3207.864014,4450.629883,6491.902832,9172.946289,12059.901367,14754.589844,16871.943359,18324.033203,19024.513672
2221.471924,2961.485107,5061.452148,7971.246094,11271.296875,14145.558594,16330.712891,17597.470703,18103.798828,17944.277344
3443.762939,5352.318359,8365.341797,11680.977539,14734.960938,16887.130859,18107.265625,18457.601562,18208.425781,17580.630859
7257.572266,10547.340820,13683.361328,16232.951172,17784.681641,18539.529297,18675.113281,18524.294922,18202.441406,17888.585938
10909.149414,14368.483398,16740.083984,18075.134766,18216.050781,17941.566406,17465.212891,17163.279297,16967.636719,16953.140625
15751.413086,18499.574219,19817.476562,20080.007812,19337.666016,18578.679688,17981.019531,17847.908203,17987.501953,18372.539062
19048.490234,21111.103516,21960.978516,21980.646484,21256.988281,20597.943359,20110.056641,19995.091797,20075.738281,20312.687500
22107.386719,23547.554688,23973.703125,23778.660156,23083.082031,22526.558594,22145.230469,22043.667969,22057.583984,22136.759766
21394.203125,21491.839844,20966.568359,20238.216797,19507.144531,19105.667969,18950.332031,18964.269531,18998.005859,18967.083984
19284.250000,18283.380859,17292.718750,16503.707031,16067.058594,15888.688477,15854.225586,15803.314453,15695.691406,15482.003906
18448.113281,17489.486328,16710.783203,16136.837891,15843.535156,15647.432617,15495.268555,15288.242188,15051.104492,14779.167969
18442.169922,17887.539062,17410.910156,17022.572266,16770.341797,16552.939453,16350.434570,16116.060547,15872.493164,15626.651367
16988.695312,16308.187500,15853.431641,15468.904297,15147.295898,14722.551758,14268.467773,13822.175781,13471.480469,13263.909180
18280.248047,18309.574219,18106.324219,17787.095703,17418.130859,17107.337891,16850.365234,16644.181641,16459.816406,16289.642578
16689.773438,16003.810547,15324.219727,14697.155273,14203.512695,13790.298828,13457.688477,13171.493164,12942.341797,12766.782227
18609.156250,18510.310547,18107.150391,17703.410156,17439.716797,17434.164062,17554.035156,17665.498047,17666.978516,17495.425781
17774.945312,17168.951172,16581.859375,16191.123047,16104.167969,16221.663086,16398.148438,16463.000000,16374.042969,16090.365234
17414.636719,16883.566406,16521.611328,16355.277344,16421.171875,16534.134766,16598.373047,16496.117188,16246.469727,15852.297852
17435.935547,17215.646484,17127.818359,17127.843750,17208.115234,17219.529297,17121.099609,16864.414062,16494.859375,16044.484375
18647.414062,18780.855469,18743.558594,18659.521484,18577.845703,18529.412109,18441.806641,18254.339844,17943.847656,17509.728516
18789.082031,18620.451172,18351.955078,18127.794922,18021.400391,17995.718750,17942.835938,17753.775391,17406.621094,16892.578125
18460.980469,18040.876953,17677.296875,17434.548828,17365.410156,17323.332031,17208.304688,16907.792969,16439.984375,15815.715820
17654.964844,17150.402344,16848.519531,16648.837891,16545.498047,16305.238281,15905.111328,15304.805664,14595.787109,13838.212891
14226.990234,13487.148438,13497.295898,13653.223633,13752.921875,13292.667969,12464.382812,11422.333984,10451.278320,9732.062500
12927.664062,12941.989258,13463.084961,13873.717773,13931.227539,13401.657227,12599.033203,11824.303711,11320.450195,11257.937500
12938.521484,13609.861328,14156.999023,14168.435547,13487.282227,12315.373047,11064.749023,10162.295898,9757.930664,9987.475586
18748.097656,21191.044922,22481.871094,22935.373047,22574.083984,22115.509766,21627.212891,21298.556641,20995.976562,20724.726562
21762.402344,23196.871094,23565.728516,23294.689453,22521.576172,21913.154297,21501.242188,21386.306641,21393.085938,21464.822266
22579.201172,23070.863281,22864.359375,22361.312500,21730.039062,21350.136719,21152.361328,21094.541016,21032.919922,20900.466797
23100.208984,22950.976562,22457.763672,21954.523438,21600.863281,21516.871094,21556.527344,21572.759766,21461.816406,21160.308594
24245.949219,23906.130859,23365.992188,22944.722656,22795.187500,22933.634766,23166.208984,23290.101562,23209.353516,22857.207031
24809.443359,24284.728516,23727.148438,23397.150391,23424.710938,23710.324219,24038.587891,24177.183594,24057.201172,23622.638672
25906.228516,25457.115234,24997.787109,24777.285156,24911.824219,25291.505859,25693.953125,25883.451172,25792.210938,25366.035156
24438.841797,23814.162109,23639.990234,23760.492188,24129.810547,24358.812500,24359.480469,24020.912109,23449.111328,22703.457031
25984.476562,26210.714844,26415.589844,26585.746094,26701.591797,26695.992188,26526.468750,26167.978516,25656.695312,25035.460938
25602.416016,25566.294922,25566.275391,25565.751953,25555.626953,25412.226562,25098.570312,24583.931641,23926.431641,23178.199219
25856.246094,25744.183594,25567.570312,25354.029297,25134.240234,24834.384766,24413.619141,23834.734375,23137.072266,22360.529297
24821.724609,24314.941406,23901.185547,23508.564453,23155.371094,22656.382812,22007.976562,21191.261719,20298.980469,19397.324219
22494.830078,21589.955078,21035.750000,20523.679688,20007.582031,19160.339844,18099.236328,16903.355469,15768.230469,14819.376953
20947.070312,20036.896484,19359.207031,18613.761719,17774.580078,16627.722656,15364.098633,14130.962891,13111.375000,12423.199219
17515.972656,15806.503906,14514.117188,13317.677734,12235.680664,11012.358398,9883.119141,8989.089844,8498.298828,8485.472656
13179.811523,11304.627930,10161.612305,9328.347656,8765.395508,8184.674316,7856.809570,7930.074707,8538.598633,9706.097656
10426.630859,8927.636719,8054.150391,7379.131836,6841.277832,6323.911621,6174.863281,6626.286133,7770.639160,9607.237305
7965.817383,6536.435059,5508.665039,4574.842285,3732.699219,3053.693115,2915.706787,3578.204590,5066.926758,7336.603516
6505.488770,5134.301270,3971.079102,2908.692871,2022.854004,1497.918701,1628.820557,2595.863037,4338.609375,6753.661133
5016.879883,3757.619141,2609.405029,1716.308350,1226.576050,1375.101807,2276.942871,3939.776855,6184.770508,8823.261719
4554.653320,3675.008789,2820.791992,2395.520996,2594.687012,3661.684082,5473.822266,7826.741211,10427.066406,13012.289062
4067.951172,3547.948730,3155.490723,3404.174805,4469.999512,6482.400879,9112.755859,11976.400391,14730.858398,17083.664062
4607.914551,4705.733887,5127.388184,6283.304688,8232.496094,10901.104492,13845.484375,16608.869141,18908.017578,20509.812500
2578.880859,2380.323730,3454.125244,5626.477539,8684.976562,11905.427734,14863.279297,17114.300781,18637.144531,19363.515625
3209.850830,4149.480957,6334.977051,9197.052734,12308.337891,14943.398438,16902.634766,18028.246094,18483.201172,18374.287109
6737.348633,9272.211914,11976.657227,14448.263672,16309.421875,17550.111328,18231.164062,18530.994141,18548.048828,18417.253906
10487.503906,13583.473633,15878.678711,17335.714844,17765.611328,17764.216797,17510.984375,17330.152344,17188.464844,17168.234375
15212.777344,18000.085938,19429.423828,19828.177734,19219.371094,18541.679688,17970.998047,17811.224609,17890.673828,18196.400391
18063.849609,20124.533203,20985.998047,21026.451172,20329.779297,19688.427734,19202.216797,19066.978516,19109.628906,19293.988281
21490.583984,22910.925781,23354.580078,23194.257812,22541.511719,22011.607422,21640.511719,21531.781250,21529.634766,21588.658203
20184.183594,20104.371094,19447.082031,18628.054688,17857.005859,17437.865234,17285.468750,17312.013672,17370.832031,17373.386719
18649.746094,17698.197266,16735.191406,15976.316406,15577.349609,15461.358398,15501.530273,15527.204102,15484.851562,15316.664062
17382.093750,16363.770508,15588.300781,15034.329102,14761.567383,14554.351562,14376.833984,14143.727539,13897.250000,13642.095703
17675.197266,17226.998047,16831.076172,16501.654297,16281.131836,16093.717773,15923.652344,15732.726562,15537.211914,15342.239258
16786.902344,16279.374023,15878.363281,15524.250977,15236.901367,14919.589844,14604.723633,14297.592773,14044.015625,13867.929688
17893.691406,17859.445312,17597.779297,17269.132812,16957.189453,16756.421875,16623.656250,16515.023438,16384.669922,16210.520508
16740.236328,16149.267578,15565.422852,15074.779297,14759.916992,14553.635742,14405.316406,14236.741211,14042.030273,13808.045898
18503.253906,18385.912109,18015.681641,17680.785156,17511.816406,17589.812500,17768.736328,17901.197266,17892.470703,17682.744141
17881.539062,17346.605469,16861.070312,16584.390625,16607.693359,16807.730469,17029.458984,17097.080078,16975.984375,16632.146484
17007.087891,16496.205078,16282.807617,16270.167969,16440.189453,16530.021484,16483.378906,16222.952148,15820.020508,15313.806641
16927.146484,16902.228516,17068.845703,17241.830078,17347.359375,17215.015625,16882.267578,16387.501953,15832.495117,15295.313477
17744.121094,18061.611328,18204.154297,18167.886719,17949.566406,17595.177734,17130.841797,16602.355469,16042.233398,15497.519531
18290.146484,18343.130859,18095.921875,17698.826172,17234.935547,16794.429688,16343.007812,15856.124023,15316.447266,14731.708008
18307.333984,17962.523438,17434.343750,16886.927734,16428.449219,16053.991211,15686.554688,15241.003906,14702.825195,14068.530273
17212.009766,16424.347656,15693.755859,15049.866211,14571.331055,14092.004883,13566.262695,12918.859375,12201.068359,11440.966797
14738.626953,13574.689453,12776.702148,12075.752930,11459.383789,10593.891602,9582.600586,8476.720703,7455.055176,6622.638672
12801.305664,11605.453125,10742.820312,9906.168945,9080.439453,8011.001465,6884.841797,5827.800781,5016.698242,4552.252441
11479.349609,10258.970703,9184.511719,8026.590332,6821.472656,5472.270508,4217.940430,3229.550293,2640.786133,2522.779053
17866.962891,18799.560547,19143.193359,19344.175781,19524.462891,19965.632812,20447.214844,20803.148438,20862.960938,20547.865234
20333.191406,20455.751953,20112.947266,19665.451172,19271.808594,19160.566406,19214.609375,19325.773438,19365.691406,19261.539062
23596.917969,23735.537109,23408.349609,22984.955078,22624.859375,22545.427734,22614.410156,22710.773438,22706.060547,22528.419922
25821.716797,25771.267578,25316.138672,24839.132812,24512.669922,24499.046875,24633.880859,24756.310547,24738.128906,24501.441406
26146.501953,25657.617188,25033.652344,24584.753906,24466.119141,24644.337891,24910.552734,25040.369141,24944.892578,24557.089844
27502.515625,27045.193359,26502.294922,26178.109375,26215.910156,26553.542969,26960.648438,27192.871094,27159.445312,26790.779297
26043.744141,25265.121094,24866.675781,24788.761719,25037.183594,25255.876953,25319.839844,25074.332031,24589.244141,23894.962891
25689.421875,25522.472656,25723.652344,25990.318359,26204.095703,26060.748047,25610.167969,24898.910156,24088.960938,23296.425781
26552.412109,26990.673828,27334.087891,27442.537109,27251.837891,26748.798828,26017.736328,25170.154297,24303.150391,23514.787109
26601.509766,26684.708984,26493.152344,26045.369141,25381.519531,24562.542969,23642.222656,22687.179688,21749.644531,20892.109375
27434.341797,27348.671875,26893.224609,26217.705078,25428.617188,24628.003906,23812.865234,22986.291016,22151.750000,21333.806641
27775.353516,27428.599609,26789.285156,26030.732422,25279.835938,24580.927734,23893.226562,23169.705078,22406.250000,21612.417969
26608.042969,25735.666016,24802.306641,23872.242188,23059.146484,22249.458984,21423.636719,20530.324219,19621.601562,18729.412109
26191.626953,25278.414062,24308.646484,23301.671875,22362.099609,21376.080078,20365.052734,19316.125000,18303.554688,17375.212891
23898.548828,22398.369141,21025.476562,19661.908203,18404.228516,17029.341797,15643.686523,14288.057617,13103.833008,12168.918945
21457.906250,19447.203125,17641.429688,15917.086914,14407.192383,12874.553711,11460.560547,10210.045898,9258.658203,8661.908203
19652.029297,17429.960938,15404.440430,13477.320312,11810.291016,10213.624023,8855.293945,7790.414062,7129.493652,6901.014648
18474.908203,16228.480469,14128.282227,12123.872070,10399.836914,8823.763672,7564.938965,6675.252441,6234.359863,6246.523438
16990.736328,14564.891602,12299.785156,10206.300781,8501.138672,7069.480469,6053.922852,5467.084961,5349.588379,5668.668457
14143.758789,11566.744141,9330.625000,7384.104004,5915.020508,4776.771484,4133.934570,4003.707031,4416.139160,5315.413086
12295.916992,10187.408203,8492.550781,7086.852051,6082.145020,5372.722656,5150.045410,5472.445801,6356.678223,7741.464355
10222.052734,8603.218750,7361.127441,6374.245605,5713.408691,5384.314453,5594.576660,6433.587402,7872.392578,9823.444336
8501.281250,7131.343750,6019.912598,5219.745117,4842.986328,5007.877930,5830.681641,7317.754883,9338.979492,11736.703125
4860.862305,3715.319336,2865.968750,2309.149414,2114.285645,2397.055176,3292.036133,4833.196289,6903.004395,9356.947266
2765.749512,1462.270508,449.383972,-69.634949,47.668434,911.895874,2496.948730,4669.167969,7214.003906,9907.917969
2633.834717,1906.764648,1352.590576,1378.951416,2146.061768,3779.405029,6050.684570,8661.613281,11314.433594,13743.184570
4314.660156,4751.063965,5215.032715,6187.984863,7759.249023,10057.456055,12702.430664,15315.796875,17583.759766,19268.074219
4752.043457,5304.658203,6347.395996,7973.394531,10085.923828,12446.176758,14717.308594,16580.814453,17917.884766,18632.525391
5968.360352,7088.354492,8780.461914,10769.867188,12791.685547,14534.903320,15864.806641,16697.166016,17089.814453,17097.246094
9609.515625,11790.756836,13653.072266,15083.250977,15889.119141,16341.944336,16522.798828,16613.556641,16616.392578,16601.142578
10743.944336,12582.141602,13918.178711,14804.101562,15153.201172,15292.750000,15257.156250,15170.387695,14994.698242,14769.721680
13644.103516,15009.700195,15592.462891,15677.177734,15328.021484,15019.274414,14759.314453,14624.122070,14498.784180,14362.292969
13229.335938,13417.434570,13203.203125,12872.059570,12546.233398,12395.403320,12317.496094,12225.306641,12030.867188,11693.270508
16465.140625,16635.330078,16358.402344,15978.721680,15643.053711,15558.152344,15601.242188,15662.317383,15623.298828,15420.503906
16010.519531,15508.013672,14853.878906,14330.623047,14089.591797,14116.283203,14239.333984,14269.971680,14131.073242,13764.568359
18713.191406,18509.572266,18039.431641,17665.732422,17549.962891,17765.544922,18109.900391,18376.609375,18442.642578,18225.261719
18185.521484,17525.865234,16937.179688,16625.613281,16704.005859,17011.945312,17343.652344,17469.054688,17340.970703,16912.820312
20496.421875,20234.607422,19819.248047,19577.027344,19648.486328,20032.033203,20502.900391,20830.244141,20904.929688,20649.640625
19218.464844,18594.048828,18293.078125,18315.597656,18677.279297,19072.005859,19345.472656,19319.923828,19029.699219,18482.794922
20822.423828,20857.943359,20882.408203,21003.119141,21250.605469,21550.541016,21772.011719,21791.804688,21588.966797,21156.537109
20870.839844,20797.921875,20819.960938,20978.939453,21282.322266,21578.396484,21743.205078,21656.359375,21329.701172,20775.736328
21280.056641,21260.529297,21316.373047,21471.466797,21726.003906,21937.759766,22001.003906,21816.630859,21406.898438,20794.675781
20526.607422,20383.019531,20510.232422,20753.574219,21047.404297,21126.755859,20951.128906,20480.500000,19817.087891,19035.742188
20540.406250,20669.152344,20937.074219,21159.958984,21257.041016,21055.023438,20582.033203,19879.421875,19063.333984,18230.837891
21003.888672,21189.189453,21238.212891,21114.472656,20812.804688,20314.224609,19643.789062,18844.316406,17981.779297,17126.628906
20280.408203,19958.460938,19554.851562,19048.408203,18479.152344,17766.863281,16931.468750,15987.415039,15011.199219,14067.750977
16826.001953,15598.079102,14753.354492,13995.656250,13308.660156,12333.132812,11185.002930,9926.520508,8756.502930,7794.072266
15503.386719,14402.057617,13504.658203,12559.395508,11576.279297,10352.759766,9068.304688,7849.422363,6863.321777,6211.939453
18708.390625,18840.925781,18502.255859,17830.210938,16921.847656,15962.357422,14998.472656,14091.764648,13245.627930,12492.875000
22246.654297,22557.648438,22255.765625,21719.171875,21114.636719,20734.789062,20487.126953,20301.041016,20056.640625,19699.480469
23793.718750,23732.806641,23207.166016,22609.363281,22124.316406,21943.570312,21920.796875,21913.480469,21796.066406,21495.091797
25261.232422,24987.283203,24435.750000,23958.980469,23723.939453,23794.560547,23980.607422,24086.248047,24002.757812,23657.996094
25643.179688,25052.101562,24402.517578,23978.000000,23925.062500,24152.132812,24439.130859,24546.500000,24400.091797,23939.462891
25101.046875,24325.855469,23769.669922,23505.625000,23599.376953,23782.056641,23889.058594,23727.591797,23316.740234,22654.005859
23939.078125,23387.552734,23281.757812,23334.117188,23456.150391,23269.132812,22795.232422,22036.443359,21160.853516,20277.886719
24201.888672,24329.242188,24557.134766,24626.617188,24442.169922,23864.671875,23009.949219,22005.498047,21003.554688,20130.140625
23905.875000,23872.632812,23685.962891,23217.384766,22460.048828,21408.240234,20195.761719,18962.128906,17824.332031,16887.380859
24941.375000,24924.181641,24462.722656,23637.363281,22539.837891,21319.603516,20062.744141,18864.587891,17766.630859,16827.509766
25772.636719,25628.966797,25035.988281,24143.482422,23075.242188,21976.371094,20885.296875,19844.031250,18865.183594,17982.187500
25999.091797,25604.457031,24842.806641,23887.671875,22881.552734,21911.017578,20974.373047,20061.441406,19175.667969,18334.205078
26238.689453,25698.710938,24881.232422,23952.544922,23054.064453,22214.089844,21405.589844,20585.939453,19760.365234,18940.490234
26394.308594,25741.332031,24872.941406,23947.429688,23105.816406,22334.664062,21592.349609,20816.238281,20015.091797,19198.244141
25989.058594,25131.125000,24154.550781,23160.980469,22281.441406,21437.394531,20604.458984,19727.210938,18842.802734,17974.082031
24429.492188,23155.839844,21923.558594,20699.775391,19595.181641,18428.763672,17249.394531,16053.550781,14945.402344,13983.507812
24762.609375,23835.822266,22766.675781,21572.638672,20371.708984,19107.103516,17847.605469,16626.251953,15522.753906,14591.822266
19424.402344,17101.941406,15160.884766,13450.261719,12099.755859,10761.841797,9544.027344,8441.333984,7598.235840,7062.585938
19076.253906,17396.529297,15871.927734,14359.320312,12961.694336,11520.486328,10211.872070,9126.926758,8387.956055,8047.946289
16546.048828,14228.822266,12109.773438,10101.886719,8378.924805,6801.001953,5563.027344,4735.822266,4405.264160,4575.391602
13677.699219,11034.306641,8768.558594,6784.324707,5258.120117,4014.293945,3240.121826,2972.782471,3266.394043,4081.149902
11080.223633,8981.307617,7372.292969,6024.959961,5010.496582,4196.663574,3835.047852,4042.094482,4872.909668,6292.432129
9642.407227,7993.063965,6698.782227,5574.257812,4678.904297,4033.061523,3912.370605,4472.330078,5717.725586,7587.236328
5152.927246,3823.357666,2844.130859,1987.847168,1272.213989,805.953125,917.875061,1822.971680,3505.670898,5892.701172
2504.129639,901.939697,-436.511475,-1573.743774,-2407.613037,-2772.597656,-2407.608398,-1180.082886,821.678589,3463.677246
1927.985352,603.722778,-556.394897,-1324.274658,-1530.077393,-994.832581,293.380432,2238.769531,4627.410156,7240.892578
4834.194824,5388.496094,5695.672363,6208.354980,7036.886230,8500.975586,10379.965820,12457.917969,14443.118164,16126.567383
4922.155273,5435.499512,6021.875977,7021.405762,8470.388672,10439.171875,12620.138672,14715.095703,16489.103516,17767.289062
4488.610352,4943.385254,6012.964844,7622.796387,9621.152344,11690.392578,13582.108398,15061.296875,16087.862305,16620.091797
7576.513672,9252.791016,10909.607422,12425.200195,13609.889648,14546.542969,15223.688477,15705.104492,15988.743164,16117.175781
