# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9
56.526897,55.557926,53.196640,52.799732,52.360580,52.710014,52.644535,54.561817,55.282005,54.362003
46.005363,48.417118,45.445580,46.847801,46.174839,46.851620,45.178524,45.350048,46.897476,46.655571
50.459030,50.136307,47.469486,47.428661,46.944160,47.443996,46.984707,48.666031,49.625294,48.778942
48.491451,49.711517,46.339596,47.131752,46.222996,47.033722,46.129623,47.313652,48.693947,47.996979
56.449360,54.246101,52.793064,51.706062,51.430637,51.301891,52.054092,54.255196,54.427113,53.481873
52.952675,55.082539,51.435555,52.638329,51.074131,52.306087,51.587036,52.361416,53.650162,52.959923
41.435631,43.444790,40.841969,42.056740,42.040787,42.512241,40.273285,40.385296,42.013458,41.868614
44.486835,44.731331,41.693249,41.966969,41.375488,42.056656,41.300613,42.841019,44.022221,43.200760
51.426239,49.584053,47.910419,47.027279,46.636604,46.563137,47.238167,49.372650,49.671886,48.752911
44.530548,46.906132,43.621159,44.960255,43.736954,44.748692,43.618576,44.006931,45.366516,44.905941
36.811066,38.897129,35.546604,36.823963,36.418388,37.240540,35.182079,35.709908,37.489754,37.091640
45.981407,42.207470,42.614464,40.629578,41.271065,40.350212,41.341862,43.338760,42.804722,42.097202
43.932571,46.452644,42.561348,43.935600,41.846764,43.295406,42.966423,43.688618,44.883488,44.131538
44.564526,44.927467,42.117424,42.419796,41.950523,42.710041,41.699268,42.948128,44.060349,43.312134
57.372574,47.120003,54.120216,48.429352,50.994568,46.961357,51.376492,53.604362,49.840946,49.626579
65.276176,69.418983,62.219017,64.221596,57.370804,61.207474,64.900482,66.934868,67.381210,65.255234
83.431747,80.524887,77.564117,75.939453,73.892456,75.463120,77.751244,81.110817,80.661346,78.619690
68.565590,70.578705,70.447121,71.250038,71.053139,72.021553,70.067329,68.257996,68.265381,68.453697
68.564606,69.700340,67.426636,67.967262,67.332535,68.681076,67.214546,67.396309,68.115883,67.518997
77.863167,74.672119,74.755203,72.995712,73.207764,72.942146,73.782211,75.464462,74.839859,74.019539
59.882618,63.256886,61.841499,63.561745,63.030220,63.649391,61.572575,60.042065,60.991787,61.333546
71.737938,54.752899,71.856071,62.134403,68.648758,60.540421,66.729340,66.849174,59.063160,60.429783
49.160789,64.013809,57.385151,64.348190,56.375992,63.837467,61.595985,55.336197,56.067795,55.925606
68.821777,60.713882,66.015221,61.392342,64.992615,63.385269,63.359486,64.258087,61.683170,61.301884
65.191574,69.109734,65.554794,67.386307,64.552246,67.260658,66.529778,65.779999,66.354691,65.652573
52.642948,53.390335,53.247272,53.606785,54.804531,54.891975,52.122055,51.186447,51.857021,52.092525
61.681419,55.958187,59.975124,56.691181,58.251266,56.327045,58.139011,59.012890,56.770851,56.581036
50.186119,55.064083,52.108242,54.512470,52.267605,54.244934,52.779446,51.194805,52.116467,52.028492
64.151100,57.206291,61.248310,57.353237,59.126125,57.053375,59.251797,60.881630,58.520378,58.072376
52.940239,58.303864,54.784313,57.405098,54.597084,57.098114,55.776684,54.188370,55.109219,54.849209
54.206680,54.137192,52.354034,52.336658,52.579262,53.355259,51.658813,52.298027,53.076221,52.498905
50.481407,52.305473,48.856514,49.916889,49.059650,50.303642,48.726391,49.402790,50.849472,50.206757
52.129536,52.393066,49.373367,49.648022,49.161743,49.935539,48.957115,50.413479,51.611485,50.791473
43.304497,45.489395,42.127411,43.456120,42.900284,43.670052,41.816036,42.342594,44.092796,43.710754
36.260105,38.716759,34.529659,36.069038,35.397419,36.402721,34.304237,35.173481,37.321587,36.786079
47.199852,41.176506,43.700573,40.470623,42.025646,40.007301,41.817101,43.973797,42.536854,42.004379
50.304356,52.714516,48.207222,49.476585,46.245171,48.055210,49.102806,50.409660,51.283791,50.151279
39.333626,39.965206,39.364113,39.723415,40.405991,40.262146,38.386887,38.045929,38.773239,38.875092
47.348564,44.135883,44.935455,43.144558,43.415268,42.664093,43.864910,45.241226,44.375572,43.804012
32.844353,36.333195,34.381741,36.171032,35.218365,36.073658,34.313900,33.079514,34.087227,34.247849
30.201466,31.972216,28.736111,29.783739,29.241999,30.331331,28.458046,29.017040,30.526913,29.987637
41.948387,23.155333,41.090168,30.450312,37.511520,28.662220,35.557415,36.401402,28.250662,29.535643
14.034357,30.322559,23.696957,31.316502,22.833828,30.740932,28.243973,21.013586,21.665531,21.736439
28.536598,22.109240,26.624201,22.939833,26.835861,25.713480,24.000011,24.157606,22.369045,22.214474
35.299675,29.703901,34.368343,30.967299,31.627344,29.964375,32.939114,33.348476,30.265522,30.053381
22.553038,27.997902,25.732811,28.199512,25.698141,28.541092,26.686012,23.956530,24.233992,24.196768
35.534122,30.107794,33.068527,29.928118,31.327124,30.373400,31.460388,32.531490,30.590221,30.036276
42.490913,43.280540,40.256748,40.491741,37.691330,39.579926,40.949078,42.088150,41.978008,40.735455
31.049381,32.169758,31.993477,32.444664,32.834778,33.301182,31.261198,30.124458,30.397860,30.532558
42.129967,28.888544,41.418270,33.804932,38.310509,32.512089,37.565945,38.062553,32.000748,32.701511
38.148308,49.337074,40.285088,45.659538,37.346180,44.518127,44.386345,42.296223,43.569416,42.012379
37.952324,33.351379,37.006935,34.433697,38.306355,36.940422,34.417461,34.159649,33.286148,33.506763
31.652592,35.275009,31.494732,33.353294,31.377216,33.432903,32.010059,31.699459,32.935287,32.374489
45.778381,27.422901,44.360157,33.975948,40.543312,32.203392,39.111412,40.280792,32.401012,33.431225
29.557316,46.175728,35.958481,43.842632,33.447750,43.125587,41.514977,36.278908,37.607456,36.426285
56.781254,43.858047,52.324642,45.088287,49.894539,46.483772,48.726379,50.860722,46.611145,46.120876
39.824280,48.089500,44.136780,48.005363,43.796364,47.969738,46.078232,42.595123,43.206154,43.068710
56.859451,39.127850,55.830132,45.683937,52.210194,44.681126,50.760757,51.385159,43.512493,44.473911
29.277151,44.045887,39.115833,45.873047,38.618351,45.964066,43.048801,35.541637,35.672047,35.951874
38.567459,33.730480,37.644020,34.768764,38.315388,37.776527,35.316124,34.746258,33.287178,33.262192
31.235159,34.639202,31.801208,33.453178,31.950546,33.989395,32.133972,31.202868,32.092426,31.719305
40.995384,37.871155,38.102970,36.361492,36.917244,36.788921,37.025757,38.435856,37.864586,37.104740
43.785748,44.886440,41.686691,42.235611,40.411880,41.880215,41.940514,42.989082,43.625286,42.657742
38.578995,39.862385,37.442894,38.160583,37.752110,38.659851,37.071949,37.401848,38.467522,38.012756
32.834961,35.062561,31.365446,32.681141,31.918783,33.139999,31.208918,31.801968,33.522213,32.957561
30.904982,32.159199,28.475054,29.330351,28.787958,29.739302,28.145054,29.397726,31.094343,30.363853
38.641388,35.988808,35.004654,33.681847,33.794254,33.409565,34.058628,36.232998,36.306557,35.440693
36.686852,38.669842,34.918198,36.051613,34.348167,35.557365,35.111771,36.088402,37.346752,36.584209
30.787714,32.233871,29.291254,30.200201,29.852386,30.543644,28.859621,29.536448,31.021074,30.567646
37.012573,35.602551,33.748241,33.090954,32.796558,32.942715,33.092926,34.978447,35.450089,34.574574
27.611156,30.044579,27.047129,28.441187,27.605053,28.364851,26.857992,27.033014,28.498241,28.216566
26.326139,27.706755,24.064209,24.969990,24.270576,25.223148,23.801115,24.977167,26.601242,25.891127
38.634956,21.141317,36.902664,27.075825,33.246452,25.089834,31.860264,33.333866,26.051605,26.993290
22.899378,38.526791,28.588711,36.083031,26.218170,34.982418,33.743961,29.192766,30.675917,29.562675
49.410652,32.642159,45.385754,35.997219,41.906384,35.979401,40.819069,43.116169,36.918449,36.937183
45.026230,56.816162,47.176819,52.793365,43.774509,51.667534,51.692905,49.491718,50.676758,48.910027
45.474426,40.090237,44.676773,41.637119,46.015774,44.400585,41.827503,41.395615,40.149406,40.462502
34.050591,39.080627,34.852287,37.440685,35.204552,37.629528,35.586655,34.623264,36.168812,35.778786
42.997292,40.443092,39.861019,38.508461,39.127476,39.162041,38.801174,40.355606,40.342392,39.550957
45.061165,45.835392,42.782646,43.219795,41.805058,42.915073,42.804615,44.016422,44.800156,43.909687
45.447220,46.148006,43.134815,43.583897,42.744522,43.733902,42.911114,44.074574,45.128555,44.330067
53.124763,51.256504,49.569775,48.627491,48.136158,48.337746,48.982456,51.049248,51.223843,50.219391
47.901550,50.136765,46.753010,47.989235,46.642616,47.884521,46.830269,47.305317,48.567444,47.981911
56.951828,28.594347,58.118675,42.011330,53.201637,38.635204,49.747894,49.821869,36.790974,39.583668
41.461418,73.228622,49.191818,64.426102,42.293732,63.483116,61.735035,54.535912,57.866425,53.908031
79.368942,59.565201,73.651283,62.934513,74.755974,68.435287,66.619522,68.818344,64.162910,64.504982
64.365540,71.257179,67.301689,70.561066,66.014305,69.258675,69.154060,66.972504,67.412094,67.075302
81.851761,75.368904,78.214821,74.557961,75.768921,74.560211,76.588051,78.536415,76.428871,75.605034
88.592224,90.370018,86.116043,86.861053,83.115395,85.763504,87.330544,88.606903,88.725014,87.213013
77.797394,78.129929,78.624359,78.642441,79.500816,79.693520,77.638947,76.532974,76.568581,76.745651
79.781700,80.451370,78.237190,78.538483,77.660927,78.803574,78.064034,78.625275,79.160393,78.465393
56.644753,58.906345,58.671959,59.915764,60.939152,60.443874,57.578190,56.046097,57.160988,57.891670
63.635654,61.418091,61.873905,60.633274,61.015461,60.449696,60.830746,61.736610,61.266907,60.867458
68.798492,68.932411,66.471992,66.548225,65.098129,65.816177,66.420341,67.776962,68.192245,67.328476
66.160072,67.478691,64.676163,65.414886,64.508949,65.522148,64.511902,65.147705,66.170280,65.561943
68.940964,69.104897,66.223175,66.396347,65.667320,66.539940,65.915237,67.343430,68.299889,67.424782
59.968449,62.088394,59.025726,60.278053,59.749626,60.547592,58.709839,59.047421,60.620571,60.275318
69.191010,65.772926,65.847923,64.050362,64.475731,63.759121,64.704926,66.676224,66.240631,65.489479
46.981350,50.446548,49.494854,51.323952,51.130901,51.069126,48.988125,47.285492,48.348373,49.002556
40.873711,44.061481,39.944187,41.802788,40.888828,42.170868,39.892662,40.195087,42.258266,41.835304
36.903214,38.373444,34.728752,35.734135,35.455952,36.244305,34.278534,35.383842,37.274284,36.681049
31.798485,33.608051,29.666700,30.867476,30.294779,31.106100,29.344917,30.500191,32.480671,31.876987
39.509575,36.733368,35.896072,34.526707,34.807899,34.240093,34.849945,37.038277,37.136505,36.329807
46.387527,45.518604,43.015659,42.615593,41.069836,41.428524,42.895035,45.068977,45.361938,44.292358
32.015137,34.184124,32.786152,33.947376,33.743542,33.977116,32.272232,31.567623,32.528332,32.684078
41.578278,37.718117,38.972603,36.842117,37.414333,36.376575,37.714298,39.226223,38.197609,37.645542
48.792271,49.013992,45.960659,46.036263,43.644512,44.793163,46.342705,48.076580,48.273762,47.097393
47.048653,48.199455,45.592419,46.176807,45.153130,46.384377,45.506535,46.041428,46.801201,46.119999
35.875191,38.138096,35.585258,36.855202,36.615002,37.474079,35.181610,34.986675,36.420666,36.234711
42.433983,40.912258,39.498569,38.738014,38.680397,38.836563,38.754604,40.345448,40.655380,39.863049
41.908020,-6.516159,48.268154,20.735357,41.383396,14.015656,33.509949,31.472023,8.278221,14.703011
-9.480091,58.178539,16.329060,47.589958,6.097664,54.299046,42.317810,18.305212,22.045002,15.525883
79.747940,31.994625,76.306953,49.714119,77.110649,58.268997,60.298126,60.398113,43.996284,47.565758
51.990845,75.006882,65.257690,76.146614,62.190483,72.332481,72.553421,63.553711,64.098434,64.129295
77.895256,67.057365,75.292130,69.137138,75.034721,72.444862,71.500961,71.953270,68.540649,68.519432
59.230949,65.843575,62.958538,66.085358,63.370968,66.374588,64.063965,61.028221,61.745689,61.836536
75.073753,60.166420,74.124565,65.561386,71.112938,64.982971,69.758118,70.199562,63.584690,64.328094
70.483879,82.322128,73.152794,78.807579,70.191566,77.754211,77.464806,74.956070,76.171898,74.636147
91.669426,84.298706,86.860367,82.769791,85.010452,84.290596,84.877701,87.168442,85.388367,84.299850
59.201630,63.915066,64.658928,66.864738,66.756638,67.110237,64.267853,60.404324,60.686474,61.911572
65.217659,64.599121,64.182945,63.740253,63.812248,64.199280,63.481247,63.686008,63.612633,63.214771
63.726772,65.038452,62.580948,63.281895,62.513596,63.508705,62.364746,62.740280,63.637417,63.115196
76.861916,63.340168,74.587387,66.974777,71.127136,65.320412,70.840660,72.493324,66.932304,67.269768
43.669174,54.111748,52.858528,57.646770,53.732639,57.145668,54.685921,48.198463,48.089073,49.256260
53.672302,25.639002,58.524216,42.221130,54.639313,40.078285,49.739376,46.983673,32.704918,36.384350
29.822271,58.915539,43.009766,56.489586,39.051651,57.350262,53.235439,42.178661,43.437634,41.595055
64.650375,48.170521,60.911598,51.632618,61.045738,56.989361,55.325993,55.973122,50.960144,51.095119
47.792213,55.805786,51.806896,55.581810,51.477497,55.475079,53.666111,50.422695,51.108650,50.949440
62.323101,57.429123,59.461685,56.652912,58.171230,57.763405,57.912041,59.062729,57.652870,56.955799
48.524834,52.560310,50.185272,52.167995,50.809238,52.507847,50.437489,48.899338,49.822365,49.801865
53.635426,53.109852,51.272770,51.000332,50.889622,51.655178,50.691734,51.726292,52.277496,51.523949
48.072647,49.985100,46.888885,47.981827,47.229866,48.297523,46.696316,47.119705,48.486088,47.988075
42.100502,44.103813,40.515869,41.745937,41.206814,42.208496,40.227047,40.927059,42.709011,42.185112
52.032589,47.507179,48.560726,46.153542,47.042244,45.826698,47.118011,49.193298,48.343693,47.659016
52.100178,54.599876,50.434444,51.773239,49.252628,50.922596,51.039833,51.964272,53.041218,52.123928
41.769440,42.896183,41.350830,42.029945,42.409256,42.582584,40.554111,40.506100,41.631599,41.573280
51.714867,31.657961,52.175682,40.725967,48.558762,38.698837,46.150848,46.208050,37.000153,38.772263
36.356834,55.403698,43.132454,52.216969,40.010628,51.269367,49.738518,44.168308,45.836018,44.309872
58.606449,48.997906,54.577965,49.266895,54.382767,52.508797,51.229576,52.664299,50.422131,49.956760
60.838017,60.373905,59.839752,59.288273,57.516464,58.471825,59.953224,60.281883,59.268867,58.514977
59.495880,61.384796,58.950375,59.769516,58.367390,60.320217,59.169247,58.904255,59.330284,58.663574
67.777985,65.792122,64.792015,63.656231,63.404549,63.987144,64.181870,65.629997,65.397842,64.437592
80.593979,74.214523,76.759941,73.182388,73.265450,71.651558,75.499535,77.989967,75.654320,74.743202
60.113586,65.417702,64.307831,66.730988,64.875023,66.755913,64.855537,61.661522,61.841438,62.291203
73.544296,64.746826,72.066948,66.979996,69.768608,66.654015,69.462494,70.140991,66.335571,66.389641
67.895477,74.525208,69.583572,72.736664,68.320808,72.300323,71.487320,69.837196,70.630379,69.886505
77.845932,75.051369,74.802452,73.231239,73.954384,74.359833,73.760307,75.053703,74.746651,73.883888
64.936798,68.190315,65.523552,67.210297,66.290421,67.661537,65.512024,64.710800,65.941292,65.790268
78.332405,64.992661,76.716614,69.152489,73.806465,68.117004,72.810623,73.864151,68.275650,68.792107
80.650009,65.960403,78.985565,70.532532,70.111748,62.165302,76.610184,79.524071,71.168762,71.412338
74.340469,101.188530,78.979958,91.409988,71.412376,93.350876,90.638870,84.449181,86.545128,81.738190
108.759392,88.908051,104.564377,93.471092,105.253593,99.883873,97.730469,98.462570,92.620735,93.026566
78.755127,89.389824,85.529472,90.552444,85.925850,90.468361,87.799767,82.718048,83.455254,83.826279
80.420341,79.434326,79.634346,78.989906,80.753838,81.401077,78.316269,77.865173,78.097298,77.884453
63.181290,67.467339,63.980923,66.315475,65.613617,67.119560,63.942139,62.983902,64.951279,64.917625
74.289490,68.373886,71.752190,68.463226,70.475761,68.678062,69.746147,71.048477,69.305527,68.974571
65.987518,70.259354,66.739380,68.928955,66.663620,68.429825,67.348267,66.629021,67.796234,67.485176
79.273201,73.553329,75.848412,72.706772,73.855927,72.348526,74.219765,76.222023,74.636742,73.971146
53.095276,57.502213,57.418358,59.567200,59.087959,59.312260,57.123955,54.163944,54.711426,55.677830
52.800343,54.561844,51.805096,52.779728,52.188457,53.284973,51.553452,51.785583,52.997799,52.538891
63.146851,58.205795,60.078247,57.376446,58.441227,57.078136,58.535122,60.312744,59.042774,58.460064
72.622559,71.188332,69.346947,68.498764,66.215027,66.663757,69.511269,71.677040,71.106178,69.893143
87.461479,83.641685,82.301666,80.173576,77.859299,77.995468,82.327286,85.747627,84.483849,82.798340
94.323029,97.317711,91.281364,92.669472,88.125229,92.013031,93.046562,94.482765,95.118622,93.203270
64.625732,62.624645,68.767586,67.544540,71.869522,68.593124,65.820679,62.889660,61.906219,63.786572
51.769409,58.298882,53.310181,56.795132,54.318382,56.599602,54.167522,52.923195,55.129730,54.995052
65.962227,57.387398,63.285969,58.520458,61.641037,58.574333,60.552052,62.013554,59.198479,59.075031
71.977127,74.014000,70.055885,70.998100,67.114586,69.020599,71.211082,72.450989,72.602760,71.366631
88.968460,83.366852,83.707359,80.628601,79.715988,79.043343,82.997650,86.381119,84.704285,83.234497
89.874519,94.182854,88.556641,90.592354,86.271416,90.192589,90.303802,90.578781,91.347137,89.881378
65.842392,64.556572,68.625252,67.836823,71.333748,69.168030,66.192513,63.997269,63.617096,64.930634
69.825394,67.808929,69.731300,68.419243,68.628174,67.863800,68.749321,68.608566,67.327942,67.282776
66.561310,69.170654,66.567665,67.864197,66.400665,67.814011,66.746346,66.389870,67.183350,66.791077
73.357834,40.525871,76.335007,57.589115,71.055626,53.738022,66.501884,65.566772,49.951721,53.676937
36.433319,73.901215,53.721107,71.039230,48.980171,72.970154,67.017311,52.393673,53.941013,51.603985
82.454521,53.569878,79.955017,63.583649,77.902565,67.491394,71.026077,71.310677,60.232651,61.758286
59.134968,77.748840,69.718750,78.325653,68.023811,78.000557,75.406738,67.245918,67.705971,67.415550
79.889519,71.281395,77.508881,72.533180,77.291809,75.975204,74.446533,74.646248,71.913277,71.662621
81.813713,82.422951,81.432915,81.403931,79.527969,81.141930,81.740425,81.478058,80.701988,79.983253
86.253143,86.735069,84.538559,84.622826,83.438515,85.229546,84.587624,85.046913,85.202209,84.272087
64.118149,66.146164,66.339684,67.349609,68.390495,68.269104,65.299164,63.450874,64.177948,64.844902
74.191635,66.531113,73.274902,68.848259,71.449593,68.356201,70.787979,71.200645,67.856628,68.074059
50.234165,56.331963,55.596935,58.497955,56.917114,58.177845,55.971046,52.221050,52.659752,53.569805
63.512794,49.956139,63.633873,55.798828,60.992287,54.843460,59.457291,59.341911,52.995625,54.001877
50.472294,61.764793,55.543655,60.879219,54.285461,60.308060,58.825394,54.794300,55.638329,55.137161
67.638077,61.355801,64.305565,60.754883,63.076466,62.271126,62.329350,63.691227,61.976833,61.281925
77.922188,69.735168,75.477669,70.713974,71.262009,68.553856,73.813904,75.514572,71.543472,71.069725
89.259842,92.539276,85.120522,86.533852,78.909279,83.507698,88.191643,90.756271,90.564537,87.890778
107.364532,106.224747,101.926140,101.075668,97.938354,101.294945,102.900543,105.598473,105.232964,102.855568
99.036812,99.671570,99.834137,99.839104,99.997086,101.345940,99.326965,97.933548,97.553627,97.391541
106.861877,104.130783,104.907539,103.216499,103.302765,103.535339,104.098190,104.824760,103.700043,103.003662
77.434097,80.306023,82.106407,83.434044,84.543655,83.863312,81.001312,77.709457,77.895576,79.228806
87.048523,73.260849,88.675476,80.608688,86.241562,79.467583,84.234879,83.201309,76.216774,77.692329
68.745132,80.608612,75.627022,81.180984,75.078171,80.761711,78.702179,73.481201,74.072868,74.101631
83.580956,78.193222,81.117149,78.020523,80.415245,79.784187,79.181122,79.921799,78.388687,77.896957
81.784485,84.306259,81.241783,82.425705,80.424034,82.463913,81.726189,81.600655,82.201347,81.483803
81.738747,82.172020,79.957298,80.189247,79.930046,80.976379,79.518456,80.141869,80.950073,80.296249
66.270805,69.220520,66.503891,68.170052,67.965706,68.756073,66.102142,65.619720,67.322563,67.308693
71.707115,70.916397,68.890625,68.559082,68.415344,68.788696,68.240776,69.741081,70.441643,69.666649
61.720177,64.009605,61.154480,62.500553,61.979877,62.563526,60.808830,60.981319,62.537189,62.326317
48.434963,51.629341,47.843067,49.766418,49.342957,50.130207,47.521626,47.690872,49.943478,49.763111
56.172516,25.559790,59.661499,42.119987,55.742748,39.802681,50.078445,48.382076,33.859779,37.558224
39.071236,71.295830,48.236870,63.727364,41.988037,62.367104,60.521740,52.602066,55.893517,52.479462
88.629890,65.772095,80.783043,68.323509,77.908493,70.649658,74.333672,78.600525,72.010880,71.632126
44.367363,57.546738,56.432896,62.474632,57.710995,61.898132,58.842255,50.415642,50.159580,51.792217
57.831612,52.204956,57.660191,54.242912,57.224789,55.892689,55.400375,54.666637,52.137699,52.300999
44.559479,49.069271,47.252228,49.393608,48.021854,49.830544,47.556499,45.287113,45.954361,46.139267
48.825218,48.436184,47.001942,46.755283,46.842068,47.646122,46.362583,46.971901,47.406414,46.783218
38.342091,40.838184,38.137867,39.523991,39.085743,40.034523,37.834286,37.602436,39.047348,38.848656
36.398697,37.998165,34.340481,35.345127,34.717339,35.827824,34.086193,35.058258,36.724037,36.042843
41.185673,40.103493,37.935230,37.485088,37.293068,37.535645,37.266960,39.111935,39.848148,38.991898
48.540894,46.786179,45.011833,44.145473,43.355099,43.391827,44.515385,46.701927,46.854546,45.861450
57.344925,56.059898,53.503292,52.850323,51.162735,51.734566,53.455379,55.865253,55.975307,54.717377
41.505573,43.675396,42.749611,43.854988,43.762939,44.002411,42.199917,41.135464,41.881477,42.140659
35.264854,38.133064,34.367786,36.002815,35.094334,36.435429,34.315197,34.540413,36.325752,35.871887
33.211834,34.374485,30.912298,31.713203,31.355028,32.230392,30.497080,31.643476,33.305515,32.634632
43.923191,38.005768,40.426743,37.234497,38.536575,36.620594,38.661800,40.834614,39.327995,38.747162
53.487007,52.428604,49.973885,49.347660,46.472641,47.047161,50.396305,52.830982,52.365837,51.029018
64.088043,43.169777,60.091385,48.467422,52.486656,42.259472,55.390633,59.443958,50.384872,50.821125
41.212685,67.733948,51.239777,63.463745,46.517014,64.892418,61.169487,51.989471,53.267529,50.676563
52.987484,35.826427,52.862297,43.250946,56.003262,49.386669,45.574322,43.984943,38.730957,40.527821
30.116377,39.204674,35.467484,39.875313,35.785770,39.100986,37.253620,33.438454,34.398575,34.732498
